id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
27," The new generation both knows and has its own experience to judge. He knows that the criminal policy has a common signature with that of the New Democracy and that of Syriza.  He knows that whenever he chose the so-called lesser evil, the greater evil came.  Why the 2nd memorandum of ND brought the 3rd of SYRIZA.  And the SYRIZA government, brought the ""more evil"" of Mitsotakis and off again from the beginning.  She knows that every law that put its stamp on her life was prepared by one to be completed by another. This is what happened with the equating of university degrees with colleges, with the law on strikes, with the Hatzidakis law, with the school - examination centre, with the country's involvement in the war in the plans of the USA and NATO. "," Η νέα γενιά και γνωρίζει και έχει τη δική της πείρα για να κρίνει Ξέρει ότι η εγκληματική πολιτική έχει κοινή υπογραφή μαζί με της ΝΔ και αυτή του ΣΥΡΙΖΑ  Ξέρει ότι όποτε επέλεξε το δήθεν μικρότερο κακό, ήρθε το μεγαλύτερο  Γιατί το 2ο μνημόνιο της ΝΔ έφερε το 3ο του ΣΥΡΙΖΑ  Και η διακυβέρνηση ΣΥΡΙΖΑ, έφερε το “περισσότερο κακό” του Μητσοτάκη και φτου και πάλι από την αρχή  Ξέρει ότι κάθε νόμο που έβαλε τη σφραγίδα του στη ζωή της, τον προετοίμασε ο ένας για να τον ολοκληρώσει ο άλλος Έτσι έγινε με την εξίσωση των πτυχίων των ΑΕΙ με τα κολέγια, με το νόμο για την απεργία, με το νόμο Χατζηδάκη, με το σχολείο - εξεταστικό κέντρο, με την εμπλοκή της χώρας στον πόλεμο στα σχέδια των ΗΠΑ και ΝΑΤΟ",political parties,other,other,political disillusionment,-0.5,0.8,0.2,0.3,0.5,0.4,0.5,0.1,"[['new democracy', 'organization', '0.8'], ['syriza', 'organization', '0.8'], ['nd', 'organization', '0.5'], ['2nd memorandum of nd', 'artifact', '0.6'], ['3rd of syriza', 'artifact', '0.6'], ['syriza government', 'organization', '0.5'], ['mitsotakis', 'person', '0.6'], ['hatzidakis law', 'artifact', '0.6'], ['usa', 'location', '0.8'], ['nato', 'organization', '0.8']]","[['new democracy', 'organization', '1.0'], ['syriza', 'political party', '1.0'], ['mitsotakis', 'person', '1.0'], ['usa', 'country', '1.0'], ['nato', 'organization', '1.0']]"
28,"He also knows that at every critical moment for the government of the Southwest, SYRIZA was there to give it a cushion of security.  The youth know all this, which is why many - especially now - answer ""none"". But this ""nobody"" will only gain strength if it is transformed into a decisive, mass vote for the KKE.  In the face of the parties that have brought us here, neither blind indignation nor painless choices for the so-called ""small parties"" will suffice.  After all, there is plenty of experience of these too. ","Ξέρει, επίσης, ότι σε κάθε κρίσιμη στιγμή για την κυβέρνηση της ΝΔ, ο ΣΥΡΙΖΑ ήταν εκεί, για να της δώσει μαξιλαράκι ασφαλείας  Όλα αυτά η νεολαία τα ξέρει, γι’ αυτό και πολλοί -ειδικά τώρα - απαντούν “κανένας” Αυτό το “κανένας”, όμως, θα αποκτήσει δύναμη, μόνο αν μετατραπεί σε αποφασιστική, μαζική ψήφο στο ΚΚΕ  Απέναντι στα κόμματα που μας έφεραν ως εδώ, δεν αρκεί ούτε η τυφλή αγανάκτηση, ούτε όμως οι ανώδυνες επιλογές για τα λεγόμενα “μικρά κόμματα”  Άλλωστε κι από αυτά υπάρχει μπόλικη πείρα",political parties,political parties,other,greek politics,-0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.0,"[['southwest', 'location', '0.6'], ['syriza', 'organization', '0.8'], ['kke', 'organization', '0.5']]","[['syriza', 'organization', '0.8'], ['youth', 'group of people', '0.6'], ['kke', 'political party', '0.7.']]"
29,"They present ""small"" parties for all tastes, in order to grab again especially the youth vote in an oblique way and to be led back to the ""big"" parties.  Parties that are formed and disbanded overnight after they have played their role.  That's not what happened with parties that now most of you don't know or don't even remember.  Such as the ""Democratic Left"", the Democratic Party of the Left, the Democratic Party of the Left.  Like ""the River"". ","Παρουσιάζουν “μικρά” κόμματα για όλα τα γούστα, για να αρπάξουν και πάλι ειδικά την ψήφο των νέων με πλάγιο τρόπο και να οδηγηθεί ξανά στα “μεγάλα”  Κόμματα που φτιάχνονται και διαλύονται σε μια νύχτα αφού έχουν παίξει τον ρόλο τους  Έτσι δεν έγινε με κόμματα που τώρα οι περισσότεροι από εσάς δεν τα ξέρουν ή δεν τα θυμούνται καν  Όπως η «Δημοκρατική Αριστερά», η ΔΗΜΑΡ  Όπως «το Ποτάμι»",political parties,political parties,youth,political parties,-0.5,0.2,0.1,0.2,0.2,0.4,0.0,0.0,"[['democratic left', 'organization', '1.0'], ['democratic party of the left', 'organization', '0.9'], ['democratic party of the left', 'organization', '0.9'], ['the river', 'organization', '1.0']]","[['democratic left', 'organization', '0.8'], ['democratic party of the left', 'organization', '0.8'], ['democratic party', 'organization', '0.6'], ['the river', 'organization', '0.4']]"
30," The Leventis of the ""Union of Centrists"" who went from being a caricature of a person to the Parliament. But also with the extreme right-wing formations, such as LAOS, which has become a breeding ground for the Southwest. All these parties, after grabbing the vote of the people and submitting it in support of unpopular governments, memoranda and bills, ended up being dissolved and dissipated in Southwest and Syriza. Even the most recent one, MP25, has been left with only 6 MPs, since the rest either became independent or joined SYRIZA and PASOK. "," Ο Λεβέντης της «Ενωσης Κεντρώων» που από πρόσωπο γραφική καρικατούρα κατέληξε στη Βουλή Αλλά και με τα ακροδεξιά μορφώματα, όπως το ΛΑΟΣ, που μετατράπηκε σε φυτώριο στελεχών για τη ΝΔ  Όλα αυτά τα κόμματα, αφού άρπαξαν την ψήφο του λαού και την κατέθεσαν στηρίζοντας αντιλαϊκές κυβερνήσεις, μνημόνια και νομοσχέδια, κατέληξαν να διαλυθούν και να διαχυθούν σε ΝΔ και ΣΥΡΙΖΑ Ακόμη και το πιο πρόσφατο, το ΜέΡΑ25, έχει μείνει μόνο με 6 βουλευτές, αφού οι υπόλοιποι, ή ανεξαρτητοποιήθηκαν ή κατέληξαν στον ΣΥΡΙΖΑ και το ΠΑΣΟΚ",political parties,political parties,other,political parties,-0.5,0.5,0.5,0.2,0.8,0.0,0.0,0.0,"[['leventis', 'organization', '0.7'], ['union of centrists', 'organization', '0.8'], ['laos', 'organization', '0.9'], ['southwest', 'location', '1.0'], ['parliament', 'organization', '0.5'], ['syriza', 'organization', '0.8'], ['mp25', 'organization', '0.6'], ['syriza', 'organization', '0.8'], ['pasok', 'organization', '0.5']]","[['leventis', 'person', '0.8'], ['union of centrists', 'political party', '0.9'], ['laos', 'political party', '0.8'], ['southwest', 'location', '0.9'], ['syriza', 'political party', '0.8'], ['mp25', 'political party', '0.7'], ['syriza', 'political party', '0.8'], ['pasok', 'political party', '0.7']]"
31," And it makes sense, since these parties have the same strategy, so they are communicating vessels. But also the ""Hellenic Solution"" formation of Velopoulos, which is mainly active here in Northern Greece, is it not a collection of temporarily disillusioned New Democrats who are ready to cast their votes for a more ""right-wing"" government? Besides, Mr.  Velopoulos knows about them.  He had given his vote, before he set up his own shop, to the coalition of the Southwest - PASOK - LAOS government as a member of the LAOS at the time, and then he supported the coalition with PASOK in 2012-2015 as a member of the Southwest, to which he moved. "," Και λογικό είναι, αφού αυτά τα κόμματα έχουν ίδια στρατηγική, γι’ αυτό και είναι συγκοινωνούντα δοχεία Αλλά και το μόρφωμα της «Ελληνικής Λύσης», του Βελόπουλου, που δραστηριοποιείται κυρίως εδώ στη Βόρεια Ελλάδα, μήπως δεν είναι ένα συνονθύλευμα προσωρινά απογοητευμένων Νεοδημοκρατών που είναι έτοιμοι να καταθέσουν την ψήφο τους σε ένα πιο “δεξιό” κυβερνητικό σχήμα Άλλωστε, ο ίδιος ο κ  Βελόπουλος ξέρει από αυτά  Μια χαρά είχε δώσει την ψήφο του, πριν φτιάξει το δικό του μαγαζί, στη συγκυβέρνηση ΝΔ – ΠΑΣΟΚ - ΛΑΟΣ ως στέλεχος του ΛΑΟΣ τότε, ενώ στη συνέχεια στήριζε ως μέλος της ΝΔ στην οποία μετακόμισε, τη συγκυβέρνηση με το ΠΑΣΟΚ το 2012 -2015",political parties,political parties,coalition,greek political parties,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,"[['hellenic solution', 'organization', '1.0'], ['velopoulos', 'person', '1.0'], ['northern greece', 'location', '0.8'], ['new democrats', 'group', '0.7'], ['pasok', 'organization', '1.0'], ['laos', 'organization', '1.0'], ['southwest', 'organization', '0.9']]","[['velopoulos', 'person', '0.95'], ['hellenic solution', 'organization', '0.95'], ['new democrats', 'group of people', '0.85'], ['pasok', 'political party', '0.9'], ['laos', 'political party', '0.85'], ['southwest', 'organization', '0.8'], ['northern greece', 'location', '0.75'], ['2012-2015', 'date', '0.7']]"
32,"The youth, finally, knows well the criminal role of the fascists, the orphans of Golden Dawn.  Our people and youth crushed them and sent them to the dustbin.  Especially here in Thessaloniki, when he confronted them in the schools and in the neighborhoods. They are creations of the rottenness of the system that feed racism, intolerance, hatred for organized struggle, custom-made by their respective bosses, supported openly and directly by businessmen - drones, by dark and suspicious circuits, to lead them on paths that are painless for the system, of course, but extremely dangerous for the people and the youth. ","Η νεολαία, τέλος, ξέρει καλά και τον εγκληματικό ρόλο των φασιστών, των ορφανών της Χρυσής Αυγής  Ο λαός και η νεολαία μας τους τσάκισε και τους έστειλε στον κάλαθο των αχρήστων  Ειδικά εδώ στη Θεσσαλονίκη, όταν τους αντιμετώπισε στα σχολεία και στις γειτονιές Πρόκειται για δημιουργήματα της σαπίλας του συστήματος που τρέφουν τον ρατσισμό, τη μισαλλοδοξία, το μίσος για την οργανωμένη πάλη, κατά παραγγελία από τα εκάστοτε αφεντικά τους, που στηρίζονται ανοιχτά και απευθείας από επιχειρηματίες – κηφήνες, από σκοτεινά και ύποπτα κυκλώματα, για να τους οδηγούν σε ανώδυνα μονοπάτια βέβαια για το σύστημα αλλά άκρως επικίνδυνα για τον λαό και τη νεολαία",other,other,neo-nazism,golden dawn,-0.5,0.8,0.75,0.3,0.7,0.25,0.5,0.1,"[['golden dawn', 'organization', '1.0'], ['thessaloniki', 'location', '1.0']]","[['golden dawn', 'political party', '0.8'], ['thessaloniki', 'location', '0.9']]"
33,"Our people cannot forget what history has recorded and what history has recorded.  And because 80 years ago, these days, from the old railway station, the Jews who were here in Thessaloniki, Greek citizens, the Nazi German conquerors were loading the trains to take them to the Holocaust, to the crematoria, to Dachau and Auschwitz in Germany.  This is what today's fascists also glorify and we must remember this today. Our people must speak out again, both in elections and in the struggles, to send all the Nazis - no matter what they call themselves - to the grave once and for all. There is also the experience of abstention, which now, many are selling it as a so-called choice that supposedly bothers the system and ""scares"" it. ","Ο λαός μας δεν μπορεί να ξεχάσει αυτά που έχει καταγράψει και η ιστορία  Και επειδή πριν από 80 χρόνια, αυτές τις μέρες, από τον παλιό σιδηροδρομικό σταθμό, φορτώναν στα τρένα τους Εβραίους που βρισκόταν εδώ στη Θεσσαλονίκη, έλληνες πολίτες, οι ΝΑΖΙ Γερμανοί κατακτητές για να τους οδηγήσουν στο Ολοκαύτωμα στα κρεματόρια, στα Νταχάου και τα Άουσβιτς στη Γερμανία  Αυτά εκθειάζουν και οι σημερινοί φασίστες και πρέπει να το θυμόμαστε αυτό σήμερα Ο λαός μας πρέπει να μιλήσει ξανά και στις εκλογές και στους αγώνες, για να στείλει μια και καλή όλους τους ναζί –όπως κι αν βαφτίζονται οι ίδιοι- στον αγύριστο Υπάρχει επίσης πείρα και από την αποχή, που τώρα, πολλοί την πλασάρουν ως δήθεν επιλογή που τάχα ενοχλεί το σύστημα και το “τρομάζει”",democracy,democracy,other,holocaust,-0.8,0.6,0.2,0.1,0.1,0.2,0.0,0.0,"[['thessaloniki', 'location', '1.0'], ['greek', 'misc', '0.7'], ['nazi german', 'org', '0.9'], ['holocaust', 'misc', '0.8'], ['dachau', 'location', '1.0'], ['auschwitz', 'location', '1.0.']]","[['thessaloniki', 'location', '1.0'], ['jews', 'group of people', '1.0'], ['greek citizens', 'group of people', '1.0'], ['nazi german', 'organization', '1.0'], ['holocaust', 'event', '1.0'], ['dachau', 'location', '1.0'], ['auschwitz', 'location', '1.0'], ['fascists', 'group of people', '1.0'], ['nazis', 'political party', '1.0']]"
34, But they're serious. Since the youth have already spoken.  And very loudly.  And she will speak again and at the polls with her vote.  With a vote for the KKE. , Μα καλά το εννοούν στα σοβαρά Αφού η νεολαία ήδη μίλησε  Και πολύ δυνατά  Και θα ξαναμιλήσει και στις κάλπες με την ψήφο της  Με ψήφο στο ΚΚΕ,elections,elections,youth,youth and voting,0.6,1.0,0.0,0.2,0.0,0.8,0.0,0.0,"[['kke', 'org', '0.9']]","[['kke', 'organization', '1.0'], ['youth', 'group of people', '0.8'], ['polls', 'location', '0.6'], ['vote', 'date', '0.5']]"
35," We know that the minions of the system are happy when the people and the youth abstain.  This abstinence is also what they seek in general.  Abstention first of all from the struggle, from its organization. Besides, in the previous elections, the abstention rate reached 43%.  None of them were bothered, on the contrary.  For the youth there is only one choice if they want their vote not to be distorted, not to be misinterpreted.  If she wants to disturb and frighten them, to express genuinely what she is feeling inside at this moment. "," Ξέρουμε ότι τα τσιράκια του συστήματος είναι ευτυχισμένοι όταν ο λαός και η νεολαία απέχουν  Ίσα-ίσα αυτή την αποχή επιδιώκουν και γενικότερα  Αποχή πρώτα απ’ όλα από τον αγώνα, από την οργάνωσή του Άλλωστε, στις προηγούμενες εκλογές η αποχή άγγιξε το 43%  Δεν ενοχλήθηκε κανείς τους, το αντίθετο  Για τη νεολαία υπάρχει μόνο μια επιλογή αν θέλει η ψήφος της να μην αλλοιωθεί, να μην παρερμηνευτεί  Εάν θέλει να τους ενοχλήσει και να τους τρομάξει, να εκφράσει γνήσια ό,τι νιώθει αυτή τη στιγμή μέσα της",elections,elections,abstention,abstention,-0.3,0.3,0.2,0.1,0.4,0.4,0.5,0.0,"[['none', 'na', 'na']]","[['none', 'type', '1.0'], ['youth', 'person', '0.9'], ['system', 'organization', '0.8'], ['minions', 'group of people', '0.6'], ['elections', 'date', '0.5']]"
36,"And that option is only the JRC.  Because, especially now, it is the only vote that is the natural continuation of the very massive youth mobilisations.  It directly strengthens the voice of youth in the Parliament as well. It is certain that this vote will return to the struggle that every young person gives in their everyday life for their rights. But also because it is a vote that is incompatible with the subjugation and the unpopular one-way street that this system cultivates, of punishment towards those who brought us here and prepared the crime in Tempe, of revealing the truth about everything that happens against the people, honesty and trust in the power that the people and the youth hold in their hands, disobedience to those who call on us to show ""prudence"" and ""restraint"", hope and optimism to strengthen the struggle for an overall better life. Besides, the ""NEVER AGAIN"" that our people shouted at the ballot box has a ballot paper.  The ballot paper with the hammer and sickle of pride and disobedience.  The ballot paper of the KKE. Because, contrary to what the various well-wishers and sudden ""friends"" of the youth try to tell them, the verse ""Well, whatever the stars are, I'll take out my tongue on them"" is absolutely true for the young people of this country. ""So we'll get their tongues out too: now JCE. Thousands of young votes to give a big political blow to this system, to make everything that others fear, everything that we hope and dream of come true.  To turn into a rushing river, like the popular rivers that poured into the streets of all Greece. Become an unyielding fight for a better life.  Because only the people can save the people, on the road of subversion, with a much stronger KKE. ».  ","Κι αυτή η επιλογή είναι μόνον το ΚΚΕ  Γιατί, ειδικά τώρα, είναι η μόνη ψήφος που αποτελεί τη φυσική συνέχεια των πολύ μαζικών νεανικών κινητοποιήσεων  Δυναμώνει άμεσα τη φωνή τής νεολαίας και μέσα στη Βουλή Είναι σίγουρο ότι αυτή η ψήφος, θα επιστρέψει στον αγώνα που δίνει κάθε νέος και νέα στην καθημερινότητα του για τα δικαιώματά του Αλλά και γιατί είναι ψήφος ασυμβίβαστη με την υποταγή και τον αντιλαϊκό μονόδρομο που καλλιεργεί αυτό το σύστημα, τιμωρίας απέναντι σε όσους μας έφεραν ως εδώ και προετοίμασαν το έγκλημα στα Τέμπη, αποκάλυψης της αλήθειας για καθετί που συμβαίνει εις βάρος του λαού, ειλικρίνειας και εμπιστοσύνης στη δύναμη που κρατάει στα χέρια του ο λαός και η νεολαία, ανυπακοής απέναντι σε όσους μας καλούν να δείξουμε “σύνεση” και “αυτοσυγκράτηση”, ελπίδας και αισιοδοξίας για να δυναμώσει η πάλη για μια συνολικά καλύτερη ζωή Άλλωστε το “ΠΟΤΕ ΞΑΝΑ” που βροντοφώναξε ο λαός μας στην κάλπη έχει ένα ψηφοδέλτιο  Το ψηφοδέλτιο με το σφυροδρέπανο της περηφάνιας και της ανυπακοής  Το ψηφοδέλτιο του ΚΚΕ Επειδή, αντίθετα με όσα προσπαθούν να πουν στη νεολαία, οι διάφοροι καλοθελητές και ξαφνικοί “φίλοι” της, ισχύει απόλυτα για τους νέους και τις νέες αυτής της χώρας, ο στίχος: ""Ε, το λοιπόν, ό, τι και να είναι τ' άστρα, εγώ τη γλώσσα μου τους βγάζω ""Έτσι θα τους βγάλουμε κι εμείς τη γλώσσα: Τώρα ΚΚΕ Χιλιάδες νεανικές ψήφοι να δώσουν ένα μεγάλο πολιτικό χτύπημα σε αυτό το σύστημα, για να γίνουν πράξη όλα όσα οι άλλοι φοβούνται, όλα όσα εμείς ελπίζουμε και ονειρευόμαστε  Για να μετατραπούν σε ορμητικό ποτάμι, σαν τα λαϊκά ποτάμια που ξεχύθηκαν στους δρόμους όλης της Ελλάδας Να γίνουν ανυποχώρητος αγώνας για καλύτερη ζωή  Γιατί μόνο ο λαός σώζει το λαό, στο δρόμο της ανατροπής, με πολύ πιο δυνατό ΚΚΕ »",elections,elections,youth,voting for the jrc and the kke party,-0.8,0.8,0.8,0.4,0.7,0.8,0.5,0.0,"[['jrc', 'organization', '1.0'], ['parliament', 'organization', '1.0'], ['tempe', 'location', '1.0'], ['never again', 'phrase', '1.0'], ['kke', 'organization', '1.0'], ['greece', 'location', '1.0']]","[['jrc', 'organization', '1.0'], ['parliament', 'organization', '1.0'], ['tempe', 'location', '1.0'], ['never again', 'political party', '1.0'], ['kke', 'political party', '1.0'], ['greece', 'country', '1.0']]"
