id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
26," A strong bell has been rung in Europe, we cannot have the management of 2009 and 2010.  Where we had Lehman Brothers and then they told us to get along on your own.  They understand that the European peoples and not only the Greek people.  They are on the verge of undermining Europe's national production.  That we are now dependent on China and other countries, we have to make progress, some steps have been taken, I am not saying that they are the best possible, that's why we are fighting as a European Social Democratic Party to have financial solidarity tools permanently throughout Europe and that's why in 2 sessions of the European Socialist Party, I keep saying that the future is a European Economic Fund of European economic sovereignty.  So that we are not vulnerable to global turbulence. "," Ακούστηκε ένα ισχυρό καμπανάκι στην Ευρώπη, δεν μπορούμε να έχουμε τη διαχείριση του 2009 και 2010  Που είχαμε τις Lehman Brothers και τότε μας έλεγαν βγάλτε τα πέρα μόνοι σας  Καταλαβαίνουν ότι οι ευρωπαϊκοί λαοί και όχι μόνο ο ελληνικός λαός  Είναι στα όριά τους ότι υπονομεύεται η εθνική παραγωγή της Ευρώπης  Ότι πια είμαστε εξαρτημένοι από την 	Κίνα και άλλες χώρες πρέπει να γίνουν βήματα προόδου, έγιναν κάποια βήματα εγώ δεν λέω ότι είναι τα καλύτερα δυνατά γι αυτό αγωνιζόμαστε ως ένα Ευρωπαϊκό Σοσιαλδημοκρατικό Κόμμα, για να έχουμε εργαλεία χρηματοδοτικής αλληλεγγύης μόνιμα σε όλη την Ευρώπη και γι’αυτό άλλωστε σε 2 συνόδους του Ευρωπαϊκού Σοσιαλιστικού Κόμματος, Λέω συνεχώς ότι το μέλλον είναι ένα Ευρωπαϊκό Οικονομικό Ταμείο οικονομικής ευρωπαϊκής κυριαρχίας  Για να μην είμαστε ευάλωτοι στις παγκόσμιες αναταράξεις",economy,economy,european recovery fund,european economic fund,-0.05,0.2,0.2,0.1,0.2,0.3,0.2,0.0,"[['europe', 'location', '1.0'], ['lehman brothers', 'organization', '1.0'], ['greek people', 'group', '1.0'], [""europe's national production"", 'organization', '0.8'], ['china', 'location', '0.8'], ['european social democratic party', 'organization', '1.0'], ['europe', 'location', '1.0'], ['european socialist party', 'organization', '1.0'], ['european economic fund', 'organization', '1.0'], ['european economic sovereignty', 'organization', '1.0']]","[['lehman brothers', 'organization', '0.7'], ['european peoples', 'group of people', '0.6'], ['greek people', 'group of people', '0.6'], ['europe', 'location', '0.9'], ['china', 'country', '0.8'], ['european social democratic party', 'political party', '0.8'], ['european socialist party', 'political party', '0.8'], ['european economic fund of european economic sovereignty', 'organization', '0.6']]"
27," So Europe has taken some steps.  a first big step.  was the Recovery and Resilience Fund.  So I want to talk about the Peloponnese, and about Laconia. "," Έκανε λοιπόν κάποια βήματα η Ευρώπη  ένα πρώτο μεγάλο βήμα  ήταν το Ταμείο Ανάκαμψης και Ανθεκτικότητας  Θέλω λοιπόν να μιλήσουμε για την Πελοπόννησο, και για τη Λακωνία",other,infrastructure,other,european recovery fund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['europe', 'continent', '0.96'], ['recovery and resilience fund', 'organization', '0.89'], ['peloponnese', 'location', '0.95'], ['laconia', 'location', '0.87']]","[['europe', 'organization', '0.8'], ['recovery and resilience fund', 'organization', '0.9'], ['peloponnese', 'location', '0.9'], ['laconia', 'location', '0.8']]"
28, What is the example.  That can create a strong growth.  For your children and grandchildren to stay here.  First of all the infrastructure.  We say says. , Ποιο είναι το παράδειγμα  Που μπορεί να δημιουργήσει μια ισχυρή ανάπτυξη  Για να μείνουν εδώ τα παιδιά σας και τα εγγόνια σας  Καταρχάς οι υποδομές  Λέμε λέει,infrastructure,other,other,infrastructure,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,[],[]
29," To exploit the country's geopolitical position.  How to exploit the geopolitical position of a country without networks, energy and transport.  Energy, energy grids sell and buy energy cheap, produce energy cheap. "," Να αξιοποιήσουμε τη γεωπολιτική θέση της χώρας  Πώς αξιοποιείς τη γεωπολιτική θέση της χώρας χωρίς δίκτυα, ενέργειας και μεταφορών  Η ενέργεια, τα δίκτυα ενέργειας πουλάνε και αγοράζουν ενέργεια φτηνή, παράγουν ενέργεια φτηνή",energy,energy,energy crisis,geopolitical position,0.0,0.45,0.0,0.75,0.5,0.8,0.0,0.0,[],[]
30, So listen.  What Mr Mitsotakis said a few days ago at the Summit.  It says recommend. , Ακούστε λοιπόν  Τον κύριο Μητσοτάκη τι είπε πριν από μερικές μέρες στη Σύνοδο  Λέει προτείνω,other,other,other,recommendations,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['mr mitsotakis', 'person', '0.90']]","[['mr mitsotakis', 'person', '0.9'], ['summit', 'organization', '0.8']]"
31," We have said it years ago.  Make corridors.  Energy from Greece to Central Europe, energy highway, as they call it and the cables from Africa to Greece.  And after proposing this very nice thing that we have been saying for many years.  Because what he says the Europeans should do, he doesn't do in Greece.  Because quite simply. "," Εμείς το έχουμε πει χρόνια πριν  Να γίνουνε διάδρομοι  Ενεργειακοί από την Ελλάδα προς την Κεντρική Ευρώπη, ενεργειακή λεωφόρο, όπως τη λένε και τα καλώδια από την Αφρική προς την Ελλάδα  Κι αφού προτείνει αυτό το πολύ ωραίο που λέμε εμείς πολλά χρόνια  Γιατί αυτό που λέει να κάνουν οι Ευρωπαίοι δεν το κάνει ο ίδιος μέσα στην Ελλάδα  Γιατί πολύ απλά",energy,energy,energy crisis,energy corridors,0.0,0.1,0.2,0.4,0.4,0.3,0.0,0.0,"[['greece', 'location', '0.9'], ['central europe', 'location', '0.8'], ['africa', 'location', '0.7'], ['europeans', 'group', '0.6']]","[['greece', 'location', '1.0'], ['central europe', 'location', '1.0'], ['africa', 'location', '1.0'], ['europeans', 'group of people', '0.5'], ['greeks', 'group of people', '0.5']]"
32," If we have a strong energy network within Greece.  The energy transition, the green transition.  Strengthening renewable energy sources.  It will not be a game of 5 oligarchs with big parks but of hundreds of farmers, ranchers, farmers, processors, small traders all over Greece and especially in Southern Greece where we have this climate.  Why we will have a highly interconnected network.  And they will all go to our cooperatives instead of going bankrupt to build these parks regional municipalities to have free energy for the homes in the region.  Why poorer Athenians and Thessalonians will be able to put photovoltaic panels on their roofs.  What we are saying is from another planet, not what Portugal, Spain, Germany and countries that want a just energy transition and addressing the energy poverty of the future are doing.  And not a country.  The oligarchs are pampering their government because whatever Europe gives them comes first and not all of you. "," Εάν έχουμε ένα ισχυρό δίκτυο ενέργειας μέσα στην Ελλάδα  Η ενεργειακή μετάβαση, η πράσινη μετάβαση  Η ενίσχυση των ανανεώσιμων πηγών ενέργειας  Δεν θα είναι ένα παιχνίδι 5 ολιγαρχών με μεγάλα πάρκα αλλά εκατοντάδων κτηνοτρόφων, αγροτών, μεταποιητών, μικροξενοδόχων σε όλη την Ελλάδα και ιδιαίτερα στη Νότια Ελλάδα που έχουμε το κλίμα αυτό  Γιατί θα έχουμε ένα δίκτυο υψηλής διασυνδεσιμότητας  Και θα πάνε όλοι σε συνεταιρισμοί μας αντί να χρεοκοπούν να φτιάξουνε αυτά τα πάρκα περιφερειακοί δήμοι για να έχουν δωρεάν ενέργεια τα σπίτια στην περιφέρεια  Γιατί πιο φτωχοί Αθηναίοι και Θεσσαλονικείς θα μπορούν να βάλουν φωτοβολταϊκά στις στέγες  Αυτά που λέμε είναι από ένα άλλο πλανήτη, όχι είναι αυτά που κάνει η Πορτογαλία, η Ισπανία, η Γερμανία και χώρες που θέλουν μια δίκαιη ενεργειακή μετάβαση και αντιμετώπιση της ενεργειακής φτώχειας του μέλλοντος  Και Όχι μια χώρα  Που τη χαϊδεύουνε την κυβέρνηση της οι ολιγάρχες γιατί ότι και αν δίνει η Ευρώπη έχει προτεραιότητα αυτούς και όχι όλους εσάς",energy,other,green energy,renewable energy sources,0.6,0.6,0.0,0.2,0.2,0.2,0.2,0.0,"[['greece', 'location', '1.0'], ['5', 'number', '1.0'], ['hundreds', 'number', '1.0'], ['southern greece', 'location', '1.0'], ['athenians', 'location', '1.0'], ['thessalonians', 'location', '1.0'], ['portugal', 'location', '1.0'], ['spain', 'location', '1.0'], ['germany', 'location', '1.0'], ['europe', 'location', '1.0']]","[['greece', 'location', '1.0'], ['southern greece', 'location', '0.9'], ['athenians', 'group of people', '0.8'], ['thessalonians', 'group of people', '0.8'], ['portugal', 'country', '1.0'], ['spain', 'country', '1.0'], ['germany', 'country', '1.0'], ['europe', 'organization', '0.7']]"
33, Transport networks.  But how can we go green if we don't invest in the most environmentally friendly means of transport?  Who is this means is the train.  The medium with the lowest emissions. , Δίκτυα μεταφορών  Μα πώς θα πάμε στην πράσινη εποχή αν δεν επενδύσουμε στο πιο φιλικό μέσο προς το περιβάλλον  Ποιος είναι αυτό το μέσο είναι το τρένο  Το μέσο με τις λιγότερες εκπομπές,environment,environment,railway,green transportation,0.8,0.0,0.0,0.0,0.0,0.25,0.0,0.0,"[['transport', 'org', '0.88'], ['train', 'product', '0.93']]",[]
34," Worldwide is the train.  all of Europe invests.  We could not guarantee not the investment in the train, nor even the safety of the train's passengers.  And the gentlemen of SYRIZA have the nerve to talk about a successful privatization and sell off TRAINOSE for 45 million euros.  And where the 400 million of the offer a few years ago was a sellout. "," Παγκοσμίως είναι το τρένο  επενδύει όλη η Ευρώπη  Εμείς δεν μπορούσαμε να εγγυηθούμε όχι την επένδυση στο τρένο, ούτε καν την ασφάλεια των επιβατών του τρένου  Και έχουν θράσος και μιλούν για μια επιτυχημένη ιδιωτικοποίηση οι κύριοι του ΣΥΡΙΖΑ που ξεπούλησαν με 45 εκατομμύρια ευρώ την ΤΡΑΙΝΟΣΕ  Και όπου τα 400 εκατομμύρια της προσφοράς πριν από μερικά χρόνια ήταν ξεπούλημα",privatization,privatization,hospital privatization,privatization,-0.6,0.6,0.0,0.3,0.6,0.6,0.0,0.0,"[['worldwide', 'location', '0.97'], ['europe', 'location', '0.95'], ['syriza', 'organization', '0.85'], ['trainose', 'organization', '0.75']]","[['europe', 'location', '0.8'], ['syriza', 'political party', '0.9'], ['trainose', 'organization', '0.8'], ['euros', 'date', '0.6'], ['400 million', 'date', '0.7']]"
35," This is populism.  Who must come back, no, it must not be repeated.  That is why we are fighting for Mr Mitsotakis to leave power, but not to come back.  Obviously Mr Tsipras. "," Αυτός είναι ο λαϊκισμός  Ο οποίος πρέπει να επανέλθει, όχι, δεν πρέπει να επαναληφθεί  Γι αυτό αγωνιζόμαστε να φύγει από την εξουσία ο κύριος Μητσοτάκης, αλλά να μην επανέλθει  Προφανώς ο κύριος Τσίπρας",political parties,political parties,populism,populism,-0.3,1.0,1.0,0.6,0.8,1.0,0.5,0.0,"[['mr mitsotakis', 'person', '0.6'], ['mr tsipras', 'person', '0.6']]","[['mr mitsotakis', 'person', '0.8'], ['mr tsipras', 'person', '0.8']]"
36," Our proposal is to respect the Constitution, to take the mandate, to propose programmatic solutions based on our priorities and if we don't have the power to do this and then of course there is no prime minister unknown x.  But if we were to name a candidate for prime minister, then we would be flouting the popular verdict.  Therefore, just as the government programme is a programme of programmatic convergences, so too the persons in critical ministries and in the Prime Minister's office must express this programme and not be disdained by the oligarchy's domestics, the popular verdict of the next national elections, they cannot therefore call respect for the Constitution arrogance, while they know very well that all they care about is that there is a person in the leadership of the country who will serve them like Mr Mitsotakis.  In the coming years we have other priorities for this.  I am ready to clash fiercely with this establishment that despises the public interest and is the main responsible element.  Who led Greece into bankruptcy no matter how much they want us to forget their responsibilities.  So we continue.  Our programmatic discussion is just the networks, not of course. "," Εμείς η πρότασή μας είναι ο σεβασμός του Συντάγματος να πάρουμε την εντολή, να προτείνουμε προγραμματικές λύσεις βάσει των προτεραιοτήτων μας και αν δεν έχουμε την ισχύ να το καταφέρουμε αυτό και βέβαια μετά δεν υπάρχει πρωθυπουργός άγνωστος x  Μα αν λέγαμε το όνομα ενός υποψήφιου πρωθυπουργού, τότε θα ήταν που θα περιφρονούσαμε τη λαϊκή ετυμηγορία  Όπως λοιπόν και το κυβερνητικό πρόγραμμα είναι πρόγραμμα προϊόν προγραμματικών συγκλίσεων, έτσι και τα πρόσωπα σε κρίσιμα υπουργεία και στο γραφείο του πρωθυπουργού πρέπει να εκφράζουν αυτό το πρόγραμμα και όχι να περιφρονούν οι εγχώριοι της ολιγαρχίας, τη λαϊκή ετυμηγορία των επόμενων εθνικών εκλογών δεν μπορούν λοιπόν να βαφτίζουν αλαζονεία το σεβασμό του Συντάγματος, ενώ ξέρουν πάρα πολύ καλά ότι το μόνο που τους απασχολεί είναι να υπάρχει ένα πρόσωπο στην ηγεσία της χώρας που θα τους εξυπηρετεί όπως ο κύριος Μητσοτάκης  Τα επόμενα χρόνια έχουμε άλλες προτεραιότητες για αυτό  Είμαι έτοιμος να συγκρουστούμε λυσσαλέα με αυτό το κατεστημένο που περιφρονεί το δημόσιο συμφέρον και είναι το βασικό υπεύθυνο στοιχείο  Που οδήγησε την Ελλάδα σε χρεωκοπία όσο και αν θέλει να ξεχάσουμε τις ευθύνες τους  Συνεχίζουμε λοιπόν  Την προγραμματική μας συζήτηση είναι μόνο τα δίκτυα, όχι βέβαια",elections,political parties,oligarchy,prime minister candidacy,0.0,0.3,0.0,0.1,0.0,0.4,0.1,0.1,"[['constitution', 'organization', '1.0'], ['prime minister', 'person', '0.9'], ['national elections', 'event', '0.8'], ['mr mitsotakis', 'person', '0.6'], ['greece', 'location', '0.5']]","[['constitution', 'location', ''], ['prime minister', 'person', '0.6'], ['government', 'organization', '0.8'], ['oligarchy', 'organization', '0.5'], ['national elections', 'date', '0.5'], ['constitution', 'organization', '0.6'], ['mr mitsotakis', 'person', '0.6'], ['establishment', 'organization', '0.7'], ['greece', 'country', '0.8'], ['bankruptcy', 'organization', '0.5'], ['networks', 'organization', '0.4']]"
37, It is also health.  The welfare state is known to these gentlemen who are hoarding the cost of living.  Today they know what it means for a low pensioner and a family.  The accuracy. , Είναι και η υγεία  Το κοινωνικό κράτος ξέρουνε αυτοί οι κύριοι που θησαυρίζουν  το κόστος ζωής  Σήμερα ξέρουν τι σημαίνει για έναν χαμηλοσυνταξιούχο και μια οικογένεια  Η ακρίβεια,health,health,other,welfare state,0.0,0.2,0.0,0.2,0.8,0.5,0.0,0.0,[],[]
38," The fact that we are third in private spending across Europe.  What it means for a low pensioner to go to a hospital and not have the services that other pensioners have.  In the rest of Europe.  Finally, why are we struggling to become a normal European state, or for the powerful to take the European programmes and nothing to be built in the Greece of the future?  So they said, we have no money and yet they have the 20 billion recovery fund.  And he even says at one point that it should be used for the welfare state. "," Το ότι είμαστε τρίτοι σε ιδιωτικές δαπάνες σε όλη την Ευρώπη  Τι σημαίνει για έναν χαμηλοσυνταξιούχο να πηγαίνει σε ένα νοσοκομείο και να μην έχει τις υπηρεσίες τις οποίες έχουν άλλοι συνταξιούχοι  Στην υπόλοιπη Ευρώπη  Τελικά γιατί αγωνιζόμαστε για να γίνουμε ένα κανονικό ευρωπαϊκό κράτος, ή για να παίρνουν τα ευρωπαϊκά προγράμματα οι ισχυροί και να μην χτίζεται τίποτα στην Ελλάδα του μέλλοντος  Έλεγαν λοιπόν, δεν έχουμε λεφτά κι όμως έχουν τα 20 δισεκατομμύρια ταμείο ανάκαμψης  Και μάλιστα λέει σε ένα σημείο του ότι πρέπει να αξιοποιηθούν για το κοινωνικό κράτος",economy,health,other,private spending,-0.5,0.5,0.0,0.2,0.2,0.4,0.2,0.0,"[['europe', 'location', '1.0'], ['greece', 'location', '0.8'], ['20 billion recovery fund', 'organization', '0.9']]","[['europe', 'location', '1.0'], ['greece', 'country', '1.0'], ['european state', 'political party', '0.5'], ['20 billion recovery fund', 'organization', '0.5'], ['welfare state', 'organization', '0.5']]"
39," What these figures say.  11% Italians, 8% Portuguese in their national health system.  We clean beyond the energy upgrade of buildings. "," Τι λένε αυτά τα στοιχεία  11% οι Ιταλοί, 8% οι Πορτογάλοι στο δικό τους εθνικό σύστημα υγείας  Εμείς καθαρό πέρα από την ενεργειακή αναβάθμιση των κτιρίων",health,health,energy crisis,healthcare access,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['italians', 'location', '0.56'], ['portuguese', 'location', '0.44.']]","[['italians', 'country', '0.80'], ['portuguese', 'group of people', '0.60']]"
40," 2%.  What Greece 2%.  Greece that does not have a primary health care system as extensive as they have Greece that its hospitals have become primary health care centers to deal with covid, resulting in the braking of preventive medicine Greece that its doctors leave to Germany because the salaries they pay on the island are starvation wages and they do not respect the struggle to study for so many years Greece that has no health personnel Greece that asks for a new NHS, a new national health care system.  So I guarantee that if we have a strong mandate, as George Gennimatas and Paraskevas Avgerinos did, we will build the national health system of 2023, of the future, and not be third in health costs across Europe. "," 2%  Τι ποια Ελλάδα 2%  Η Ελλάδα που δεν έχει πρωτοβάθμιο σύστημα υγείας εκτεταμένο όπως έχουν αυτοί η Ελλάδα, που τα νοσοκομεία της γίναν κέντρα πρωτοβάθμιας υγείας για να αντιμετωπίσουν τον covid, με αποτέλεσμα να φρενάρει η προληπτική ιατρική η Ελλάδα που οι γιατροί της φεύγουν στη Γερμανία γιατί οι μισθοί που δίνουν στο νησί είναι μισθοί πείνας και δε σέβονται τον αγώνα να σπουδάσουν τόσα χρόνια η Ελλάδα που δεν έχει υγειονομικό προσωπικό η Ελλάδα που ζητά ένα νέο ΕΣΥ, ένα νέο εθνικό σύστημα υγείας  Εγγυώμαι λοιπόν ότι αν έχουμε ισχυρή εντολή, όπως έκανε ο Γιώργος Γεννηματάς και ο Παρασκευάς Αυγερινός, θα οικοδομήσουμε το εθνικό σύστημα υγείας του 2023, του μέλλοντος και όχι να είμαστε τρίτοι σε κόστος υγείας σε όλη την Ευρώπη",health,health,public health system,greek healthcare,-0.5,,,0.02,,0.02,,,"[['greece', 'location', '5%', 'primary health care system', 'organization', '5%', 'hospitals', 'organization', '5%', 'covid', 'disease', '5%', 'preventive medicine', 'organization', '5%', 'doctors', 'profession', '5%', 'germany', 'location', '5%', 'salaries', 'job attribute', '5%', 'island', 'location', '5%', 'health personnel', 'profession', '5%', 'nhs', 'organization', '5%', 'george gennimatas', 'person', '5%', 'paraskevas avgerinos', 'person', '5%', 'national health system', 'organization', '5%', '2023', 'date', '5%', 'europe', 'location', '5%].']]","[['greece', 'location', '100%'], ['nhs', 'organization', '100%'], ['germany', 'country', '100%'], ['george gennimatas', 'person', '100%'], ['paraskevas avgerinos', 'person', '100%'], ['europe', 'location', '100%'], ['2023', 'date', '100%']]"
41," Friends and friends.  It's only these.  We don't need other things.  Our education, our schools, our universities.  For 3 years all we've been talking about is education.  It's the safety of universities.  The big issue was the university police.  Where is this university police.  Was it another buffet by Mr Mitsotakis. "," Φίλες και φίλοι  Είναι μόνο αυτά  Δεν έχουμε ανάγκη και άλλα πράγματα  Η παιδεία μας, τα σχολεία μας, τα πανεπιστήμια μας  Επί 3 χρόνια το μόνο που συζητάμε για την παιδεία  Είναι η ασφάλεια των πανεπιστημίων  Το μεγάλο ζήτημα ήταν η πανεπιστημιακή αστυνομία  Πού είναι αυτή η πανεπιστημιακή αστυνομία  Μήπως ήτανε ένα ακόμη ρουσφέτι του κυρίου Μητσοτάκη",education,education,higher education,education,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,"[['mr mitsotakis', 'person', '0.8'], ['university', 'organization', '1.0']]","[['mitsotakis', 'person', '0.9'], ['friends', 'group of people', '1.0'], ['universities', 'organization', '0.5'], ['university police', 'organization', '0.7'], ['greece', 'country', '0.6']]"
42," I said something simple.  What are the other European countries doing, that is, we are.  You want to get into university.  Card. "," Εγώ είπα κάτι απλό  Τι κάνουν τα υπόλοιπα ευρωπαϊκά κράτη, είμαστε δηλαδή  Θέλεις να μπεις στο πανεπιστήμιο  Κάρτα",other,education,higher education,university admissions,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,"[['european countries', 'location', '0.79'], ['university', 'organization', '0.62'], ['card', 'person', '0.42']]","[['european countries', 'location', '0.9'], ['university', 'organization', '0.7'], ['card', 'person', '0.5']]"
43," You have laboratories that you fear the destruction of the logistical infrastructure, cameras, to see who comes in, who goes out, if they steal something, there is protection, it's everyone's property.  Not only is the university out of our resources are the European programmes.  There is unrest within the university, it has been possible a security unit that controls the university.  To call the regular police, as they do in our homes, if an offender, or someone who commits criminal acts, enters the house. "," Έχεις εργαστήρια που φοβάσαι την καταστροφή της υλικοτεχνικής υποδομής, κάμερες, να δεις ποιοι μπαίνουν, ποιοι βγαίνουν, αν κλέβουν κάτι, υπάρχει προστασία, είναι περιουσία όλων μας  Δεν είναι μόνο το πανεπιστήμιο από τους πόρους μας είναι τα ευρωπαϊκά προγράμματα  Υπάρχει ταραχή στο εσωτερικό του πανεπιστημίου, έχει δυνατότητα μια μονάδα σεκιούριτι που ελέγχει το πανεπιστήμιο  Να φωνάξει την κανονική αστυνομία, όπως τη φωνάζει και στα δικά μας σπίτια, αν μπει κάποιος παραβάτης, η κάποιος ο οποίος που δημιουργοί αξιόποινες, ποινικές πράξεις",national security,education,job security,university security,-0.5,0.1,0.0,0.2,0.2,0.2,0.0,0.0,"[['laboratories', 'organization', '0.6'], ['logistical infrastructure', 'organization', '0.5'], ['cameras', 'object', '0.4'], ['protection', 'concept', '0.4'], ['university', 'organization', '0.9'], ['european programmes', 'organization', '0.6'], ['security unit', 'organization', '0.5'], ['regular police', 'organization', '0.4'], ['offender', 'person', '0.3'], ['criminal acts', 'concept', '0.3'], ['house', 'object', '0.3']]","[['universities', 'organization', '0.5'], ['european programmes', 'organization', '0.5'], ['security unit', 'organization', '0.5'], ['police', 'organization', '0.5']]"
44," So why don't we solve this so simply.  Because it is in their interest to create social tension, division and unrest that does not promote fruitful public debate.  So it creates an internal division.  So you heard in his interview the other day.  The major thing for him is, he says, the revision of Article 16. "," Αυτό λοιπόν το τόσο απλό γιατί δεν το λύνουμε τόσο απλά  Γιατί τους συμφέρει η κοινωνική ένταση, ο διχασμός και η αναταραχή που δεν προάγει το γόνιμο δημόσιο διάλογο  Άρα δημιουργεί έναν εσωτερικό διχασμό  Ακούσατε λοιπόν στη συνέντευξή του προχθές  Το μείζον γι αυτόν είναι λέει η αναθεώρηση του άρθρου 16",other,democracy,other,social tension,-0.3,0.35,0.1,0.2,0.1,0.1,0.2,0.0,"[['article 16', 'law', '0.6']]",[]
45," We can have a private university.  But when we say a private university, we mean with buckets of laboratories, with research with high quality academic staff, with the parallel strengthening of the Greek university of the public Greek university and there should be real competition and not to baptize private the trade of hope of the children of the Greek people and I want to explain why.  Rooster. "," Μπορούμε να αποκτήσουμε ένα ιδιωτικό πανεπιστήμιο  Αλλά όταν λέμε ένα ιδιωτικό πανεπιστήμιο, εννοούμε με κάδους με εργαστήρια, με έρευνα με υψηλού επιπέδου ακαδημαϊκό προσωπικό, με παράλληλη ενίσχυση του ελληνικού πανεπιστημίου του δημόσιου ελληνικού πανεπιστημίου και να υπάρχει πραγματικός ανταγωνισμός και όχι να βαφτίζουμε ιδιωτικό το εμπόριο ελπίδας των παιδιών του ελληνικού λαού και θέλω να εξηγηθώ γι’αυτό  Gallo",education,education,academic research,private university,0.0,0.1,0.0,0.2,0.2,0.1,0.0,0.0,"[['private university', 'org', '0.82'], ['greek university', 'org', '0.75'], ['greek people', 'misc', '0.60']]","[['greek', 'country', '1.0'], ['greek university', 'organization', '0.5'], ['private university', 'organization', '1.0'], ['academic staff', 'group of people', '0.5'], ['children of the greek people', 'group of people', '0.5']]"
46, He says we will make Greece a tourism industry.  And why don't we have a university for tourism.  Why we are undermining. , Θα κάνουμε λέει την Ελλάδα βιομηχανία του τουρισμού  Και γιατί δεν κάνουμε πανεπιστήμιο για τον τουρισμό  Γιατί υπονομεύουμε,tourism,tourism,higher education,tourism,0.25,0.142,0.0,0.2,0.1,0.4,0.0,0.0,"[['greece', 'location', '0.8']]","[['greece', 'location', '0.9'], ['university', 'organization', '0.7'], ['tourism industry', 'organization', '0.6']]"
47," The tourist schools that we did all over Greece.  The day before yesterday I was in Agios Nikolaos the school is the same in Rhodes and I met 100 students.  People, ambitious young people who went to Agios Nikolaos even though they know the cost of living.  Why they want to work.  They believe in Greek tourism, they want to become employees, they envision their hope and ambition to become employees in Greek tourism. "," Τις τουριστικές σχολές που εμείς κάναμε σε όλη την Ελλάδα  Προχθές ήμουν στον Άγιο Νικόλαο η σχολή η ίδια υπάρχει στο στη Ρόδο και συνάντησα 100 φοιτητές  Άνθρωποι, φιλόδοξοι νέοι που πήγαν στον Άγιο Νικόλαο παρόλο που ξέρουν καλά το κόστος ζωής  Γιατί θέλουν να εργαστούν  Πιστεύουν στον ελληνικό τουρισμό, θέλουν να γίνουν εργαζόμενα, οραματίζονται η ελπίδα τους η φιλοδοξία τους να γίνουν εργαζόμενοι στον ελληνικό τουρισμό",tourism,tourism,employment,tourist schools,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['greece', 'location', '1.0'], ['agios nikolaos', 'location', '1.0'], ['rhodes', 'location', '1.0'], ['greek tourism', 'organization', '1.0']]","[['agios nikolaos', 'location', '0.8'], ['rhodes', 'location', '0.6'], ['greece', 'country', '0.7'], ['100 students', 'group of people', '0.6'], ['greek tourism', 'organization', '0.6']]"
48, With the Gavroglou law.  Institutionally suspended.  They can't do Erasmus either.  They can't get a master's degree or have professional rights. , Με το νόμο Γαβρόγλου  Αιωρούνται θεσμικά  Ούτε Εράσμους μπορούν να κάνουν  Ούτε μεταπτυχιακά μπορούν να κάνουν ούτε επαγγελματικά δικαιώματα έχουν,other,education,higher education,education,-0.5,0.0,0.0,0.5,0.2,0.6,0.0,0.0,"[['gavroglou', 'law', '0.75'], ['erasmus', 'organization', '0.6']]","[['gavroglou', 'organization', '0.8'], ['erasmus', 'organization', '0.9'], [""master's degree"", 'organization', '0.6']]"
49," Right now.  So tell me, Mrs Kerameos, what has she done for these children, our children, the Greek children.  Who want to help this sector of the country's development.  What he did.  You know what. "," Αυτή τη στιγμή  Και πείτε μου λοιπόν η κυρία Κεραμέως, τι έκανε για αυτά τα παιδιά, τα δικά μας παιδιά, Τα ελληνόπουλα  Που θέλουν να βοηθήσουν τον τομέα αυτό της ανάπτυξης της χώρας  Τι έκανε  Ξέρετε τι",other,other,children,greek children,0.0,0.5,0.0,0.2,0.8,0.9,0.0,0.1,"[['mrs kerameos', 'person', '0.85'], ['greek', 'norp', '0.6']]","[['mrs kerameos', 'person', '1.0'], ['greek children', 'group of people', '1.0'], ['country', 'location', '1.0'], ['greek', 'country', '1.0']]"
