id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
23," Let me ask myself: If the result that we are asking for comes about, if the conditions are formed with a victory for Syriza and therefore the conditions are formed not only politically, morally, but also in terms of numbers that will give the possibility of forming a government of progressive forces, which leadership, which democratic party will be the one that will decide to ignore this will?  And I wonder again: Which leadership of which democratic party will be the one to decide to ignore this will of the people for the great political change?  Which leadership of which political party will be the one that will decide to bear the cost for the country, but also the cost for itself, of a series of electoral contests that New Democracy is seeking, but which will certainly not be positive for the Greek people. "," Να αναρωτηθώ: Αν έρθει αυτό το αποτέλεσμα που ζητάμε, αν διαμορφωθούν οι συνθήκες με νίκη του ΣΥΡΙΖΑ και άρα διαμορφωθούν όχι μόνο πολιτικά, ηθικά, αλλά και σε επίπεδο αριθμών οι συνθήκες που θα δίνουν τη δυνατότητα σχηματισμού κυβέρνησης προοδευτικών δυνάμεων, ποια ηγεσία, ποιου δημοκρατικού κόμματος θα είναι αυτή που θ’ αποφασίσει να αγνοήσει αυτή τη θέληση  Και αναρωτιέμαι και πάλι: Ποια ηγεσία ποιου δημοκρατικού κόμματος θα είναι αυτή που θα αποφασίσει να αγνοήσει αυτή τη θέληση του λαού για τη μεγάλη πολιτική αλλαγή  Ποια ηγεσία ποιου πολιτικού κόμματος θα είναι αυτή που θα αποφασίσει να επωμιστεί το κόστος για τη χώρα, αλλά και το κόστος για την ίδια, μιας σειράς εκλογικών αναμετρήσεων που επιδιώκει η Νέα Δημοκρατία, αλλά που σίγουρα δεν θα είναι θετικές για τον ελληνικό λαό",elections,political parties,election spending,greek elections,0.0,0.3,0.2,0.1,0.0,0.2,0.0,0.0,"[['syriza', 'organization', '1.0'], ['new democracy', 'organization', '1.0'], ['greek', 'nationality', '0.5']]","[['syriza', 'organization', '1.0'], ['new democracy', 'organization', '1.0'], ['greek', 'country', '1.0']]"
24," So that is why we insist and will insist until election Sunday.  But in order to put into practice, comrades, this ""so far"" that is coming from the whole Greek society, we must at the same time decide on the direction of.  Not only ""to here"" but also ""to where"". "," Γι` αυτό λοιπόν επιμένουμε και θα επιμείνουμε ως την Κυριακή των εκλογών  Για να γίνει όμως πράξη, συντρόφισσες και σύντροφοι αυτό το “ως εδώ” που βγαίνει απ’ όλη την ελληνική κοινωνία, πρέπει ταυτόχρονα να γίνει απόφαση και το προς τα πού  Όχι μόνο το “ως εδώ” αλλά και το “προς τα πού”",elections,elections,other,greek election,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['greek', 'society', 'election sunday', 'comrades', '']]","[['1. greek society', 'group of people', '0.8'], ['2. comrades', 'group of people', '0.5'], ['3. greece', 'country', '0.6']]"
25," Decision and action by the citizens' vote.  ""So far"" is only possible with a strong decision in which direction: Towards change.  Towards a progressive government of cooperation.  Which is only guaranteed by the victory of SYRIZA in the elections.  So the ""so far"" is only put into practice with the decision ""towards the ballot papers and victory for SYRIZA-Progressive Alliance"".  This should be our message to citizens.  I know and we know, of course, that in this battle we are not only facing Mr. "," Απόφαση και πράξη με τη ψήφο των πολιτών  Το “ως εδώ” γίνεται πράξη μόνο με ισχυρή απόφαση προς τα πού: Προς την αλλαγή  Προς την προοδευτική κυβέρνηση συνεργασίας  Που διασφαλίζεται μόνο με τη νίκη του ΣΥΡΙΖΑ στις εκλογές  Άρα το “ως εδώ” γίνεται πράξη μόνο με την απόφαση “προς τα ψηφοδέλτια και τη νίκη για τον ΣΥΡΙΖΑ-Προοδευτική Συμμαχία”  Αυτό πρέπει να είναι το μήνυμά μας στους πολίτες  Ξέρω και ξέρουμε, βέβαια, ότι σε αυτή τη μάχη δεν έχουμε να αντιμετωπίσουμε μόνο τον κ",elections,elections,election spending,election/ voting,0.5,0.65,0.2,0.1,0.1,0.25,0.0,0.0,"[['syriza', 'political party', '1.0'], ['progressive alliance', 'political alliance', '0.9']]","[['syriza', 'organization', '1.0'], ['progressive alliance', 'group of people', '0.9'], ['mr.', 'person', '0.6']]"
26," Mitsotakis, his propaganda and his actions.  But we also have to deal with all those who despise and fear, even, and the slogan that we have here: ""Justice Everywhere"".  All those who despise and fear it, because they have powerful interests.  And they don't want justice. "," Μητσοτάκη, την προπαγάνδα του και τα πεπραγμένα του  Αλλά έχουμε να αντιμετωπίσουμε και όλους εκείνους που απεχθάνονται και φοβούνται, ακόμα, και το σύνθημα που έχουμε εδώ: Το «Δικαιοσύνη Παντού»  Όλους αυτούς που το απεχθάνονται και φοβούνται, διότι έχουν συμφέροντα ισχυρά  Και δεν θέλουν τη δικαιοσύνη",justice,justice,injustice,justice,-0.8,0.8,0.5,0.2,0.6,0.75,0.5,0.2,"[['mitsotakis', 'person', '0.89'], ['justice everywhere', 'organization', '0.65']]","[['mitsotakis', 'person', '0.9'], ['justice everywhere', 'group of people', '0.9'], ['here', 'location', '0.6']]"
27," The oligarchy of corruption, all those who have supported the regime we live in today, who consider it their property.  And I refer not only to interests but also to parts at the top of the state pyramid, which are intertwined with them.  In short, we are not only facing Mr. "," Την ολιγαρχία της διαφθοράς, όλους εκείνους που έχουν στηρίξει αυτό το καθεστώς που ζούμε σήμερα, το θεωρούν ιδιοκτησία τους  Και αναφέρομαι όχι μόνο σε συμφέροντα αλλά και σε τμήματα στην κορυφή της κρατικής πυραμίδας, που διαπλέκονται μαζί τους  Με δυο λόγια, δεν έχουμε απέναντί μας μόνο τον κ",corruption,corruption.,corruption,corruption,-0.9,0.95,0.8,0.8,0.6,0.6,0.8,0.1,"[['none', 'none', 'none']]","[['regime', 'organization', '0.6'], ['oligarchy', 'group of people', '0.7'], ['state pyramid', 'organization', '0.4']]"
28," Mitsotakis, but the whole system of money, interconnection, interests, obscenity and corruption that clogs the resources of society and the country.  And the question that many of our fellow citizens have is, well-intentioned towards us, is: Can this system be changed with an electoral victory, with a political change.  It can change this whole system.  Can the state change.  Justice can change.  The information may change.  Can power cease to always serve the great interests at the expense of the great popular and social majority?  And in any case, when they take you further, they say ""well, we know you want it, but you can do it"". "," Μητσοτάκη, αλλά όλο το σύστημα νομής, διαπλοκής, συμφερόντων, αισχροκέρδειας και διαφθοράς που φράζει τους πόρους της κοινωνίας και της χώρας  Και το ερώτημα που πολλοί συμπολίτες μας έχουν είναι, καλοπροαίρετα απέναντί μας, είναι: Αυτό το σύστημα μπορεί να αλλάξει με μια εκλογική νίκη, με μια πολιτική αλλαγή  Μπορεί να αλλάξει όλο αυτό το σύστημα  Μπορεί να αλλάξει το κράτος  Μπορεί να αλλάξει η Δικαιοσύνη  Μπορεί να αλλάξει η ενημέρωση  Μπορεί να πάψει η εξουσία να υπηρετεί πάντα τα μεγάλα συμφέροντα εις βάρος της μεγάλης λαϊκής και κοινωνικής πλειοψηφίας  Και εν τοιαύτη περιπτώσει, όταν στο πάνε παρακάτω, σου λένε “ωραία, εμείς ξέρουμε ότι το θέλετε, το μπορείτε όμως να το καταφέρετε”",corruption,corruption,corruption,corruption,-0.5,0.4,0.0,0.1,0.0,0.1,0.2,0.0,"[['mitsotakis', 'person', '1.0']]","[['mitsotakis', 'person', '1.0'], ['society', 'group of people', '0.6'], ['country', 'country', '0.6'], ['electoral victory', 'date', '0.6'], ['political change', 'group of people', '0.6'], ['state', 'organization', '0.6'], ['justice', 'organization', '0.6'], ['information', 'organization', '0.6'], ['power', 'organization', '0.6']]"
29," And I don't mean whether we can win the elections, which of course is the key to tomorrow, but whether we can create such correlations and such conditions so that we win not just one election, but that justice, transparency and meritocracy gain ground every day.  To put into practice step by step what we call an effective and just state.  Our response here, I believe, should not simply be, yes we can, but should be something more: today we are the only ones who can lead such an effort for change, not only on election day, but change that will be profound and touch the everyday lives of citizens.  Why. "," Και δεν εννοώ αν μπορούμε να νικήσουμε τις εκλογές, που βεβαίως είναι το κλειδί για το αύριο, αλλά αν μπορούμε να διαμορφώσουμε τέτοιους συσχετισμούς και τέτοιες προϋποθέσεις, ώστε να κερδίζουμε όχι μια φορά στις εκλογές, αλλά να κερδίζουν κάθε μέρα έδαφος η δικαιοσύνη, η διαφάνεια, η αξιοκρατία  Να γίνεται βήμα βήμα πράξη αυτό που ονομάζουμε αποτελεσματικό και δίκαιο κράτος  Η απάντησή μας εδώ, πιστεύω, δεν πρέπει να είναι απλά, ναι μπορούμε, αλλά να είναι κάτι περισσότερο: Σήμερα είμαστε οι μόνοι που μπορούμε να ηγηθούμε σε μια τέτοια προσπάθεια αλλαγής όχι μόνο την ημέρα των εκλογών, αλλά αλλαγής που θα είναι σε βάθος και θα ακουμπήσει την καθημερινότητα των πολιτών  Γιατί",democracy,democracy,other,political change,0.4,0.1,0.0,0.2,0.0,0.3,0.0,0.0,[],[]
30," Because we have proven in our journey - both as a protest party in the past and as a party of power - that politics for us is not only the art of the possible.  It is first and foremost the art of making possible what seems and is propagated as unattainable.  And we have our own weapons to achieve this in the elections and after the elections.  Above all, our most important weapon, believe me, is our clean hands and our clean political record.  Honesty, sincerity, determination. "," Γιατί έχουμε αποδείξει στη διαδρομή μας -και ως κόμμα διαμαρτυρίας παλαιότερα αλλά και ως κόμμα εξουσίας- ότι η πολιτική για μας δεν είναι μόνο η τέχνη του εφικτού  Είναι πρωτίστως η τέχνη να καθιστάς εφικτό εκείνο που φαίνεται και προπαγανδίζεται ως ανέφικτο  Και έχουμε τα δικά μας όπλα για να το καταφέρουμε αυτό στις εκλογές, αλλά και μετά από αυτές  Πάνω απ’ όλα, το σημαντικότερο όπλο μας, πιστέψτε το, είναι τα καθαρά μας χέρια και το πεντακάθαρο πολιτικό μας μητρώο  Η εντιμότητα, η ειλικρίνεια, η αποφασιστικότητα",elections,democracy,corruption,politics,0.6,0.05,0.0,0.1,0.0,0.2,0.1,0.0,[],[]
31," But it is also our plan, our reforming determination, which stems from our ideas, our values, our political origin and our social reference.  It is the dedication to justice, which has been tested in very difficult circumstances.  It is also the human resources, which have an unparalleled wealth of knowledge, racing experience, social grounding. "," Είναι όμως και το σχέδιό μας, η μεταρρυθμιστική μας αποφασιστικότητα, που πηγάζει από τις ιδέες, τις αξίες, την πολιτική μας καταγωγή και την κοινωνική μας αναφορά  Είναι η αφοσίωση στη δικαιοσύνη, που έχει δοκιμαστεί σε πολύ δύσκολες συνθήκες  Είναι και το ανθρώπινο δυναμικό, που διαθέτει ένα απαράμιλλο πλούτο γνώσης, αγωνιστική πείρα, κοινωνική γείωση",political parties,other,other,reform/justice,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],"[['1. justice', 'organization', '0.5'], ['2. social reference', 'group of people', '0.5']]"
32," The ballot papers that we are being asked to approve today, I think, are a mirror of the.  It is the experience and maturity that we have gained as the country's government in the most difficult conditions since the post-independence period, through the many battles we have won and those we have lost.  Through the mistakes we made. "," Τα ψηφοδέλτια που καλούμαστε να εγκρίνουμε σήμερα, νομίζω ότι είναι ο καθρέφτης του  Είναι η εμπειρία αλλά και η ωριμότητα που αποκτήσαμε ως κυβέρνηση της χώρας στις πιο δύσκολες συνθήκες από τη μεταπολίτευση και μετά, μέσα από τις πολλές μάχες που κερδίσαμε, αλλά και από αυτές που χάσαμε  Μέσα και από τα λάθη που κάναμε",elections,democracy,self reflection,ballot papers,0.25,0.1,0.0,0.1,0.0,0.2,0.0,0.0,"[['today', 'date', '1.0'], ['country', 'location', '0.7'], ['post-independence period', 'event', '0.9']]","[['post-independence period', 'date', '0.5'], ['country', 'location', '1.0']]"
33," And of course it is our programme, our national plan, our policies, that respond in a modern and well-documented way to the contemporary problems of our society.  These are the credentials that we present to the people to convince the majority of them: that we not only want, but we can win and change things.  And to add to these arguments.  I said earlier that these elections are not only crucial, but also an opportunity for the Greek people.  It is also an opportunity for SYRIZA. "," Και βέβαια είναι το πρόγραμμά μας, το εθνικό μας σχέδιο, οι πολιτικές μας, που απαντούν με σύγχρονο και τεκμηριωμένο τρόπο στα σύγχρονα προβλήματα της κοινωνίας μας  Αυτά είναι τα διαπιστευτήρια που παρουσιάζουμε στον λαό για να πείσουμε την πλειοψηφία του: ότι δεν θέλουμε μόνο, αλλά και μπορούμε να κερδίσουμε και να αλλάξουμε τα πράγματα  Και να προσθέσω κάτι σε αυτά τα επιχειρήματα  Οι εκλογές αυτές είπα πιο πριν ότι είναι όχι μόνο κρίσιμες, αλλά και μια ευκαιρία για τον ελληνικό λαό  Είναι και μια ευκαιρία για τον ΣΥΡΙΖΑ",elections,elections,election spending,syriza's policies,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,"[['greek', 'nationality', '1.0'], ['syriza', 'organization', '1.0']]","[['national plan', 'organization', '0.8'], ['policies', 'organization', '0.7'], ['society', 'location', '0.6'], ['credentials', 'organization', '0.6'], ['people', 'group of people', '0.7'], ['majority', 'group of people', '0.6'], ['elections', 'date', '0.7'], ['greek people', 'group of people', '0.8'], ['syriza', 'political party', '0.9']]"
34," An opportunity we deserve, not of course to return to power for power's sake.  Or much more to get some payback from our political opponents.  I said in an interview that we don't feel that history owes us, we owe history.  What we owe to history and what is the opportunity.  We owe it to history to govern this country under normal conditions.  Not with a knife to the throat. "," Μια ευκαιρία που αξίζουμε όχι βέβαια για να επανέλθουμε στην εξουσία για την εξουσία  Ή πολύ περισσότερο για να πάρουμε κάποια ρεβάνς από τους πολιτικούς μας αντιπάλους  Είπα σε κάποια συνέντευξη ότι δεν αισθανόμαστε ότι μας χρωστάει η ιστορία, εμείς χρωστάμε στην ιστορία  Τι χρωστάμε στην ιστορία και ποια είναι η ευκαιρία  Χρωστάμε στην ιστορία να κυβερνήσουμε αυτό τον τόπο υπό κανονικές συνθήκες  Όχι με το μαχαίρι στο λαιμό",democracy,democracy,other,political opportunity,0.8,0.2,0.1,0.1,0.1,0.1,0.0,0.0,[],"[['history', 'organization', '0.6'], ['country', 'location', '0.7']]"
35," Not under the shadow of the memoranda and the Troika.  To show what our programme is, what our plan is and what we can implement.  Imagine, we governed under the most difficult conditions with the objective of getting the country out of the memoranda, to regulate the debt, so to tidy up the public finances that had been left in tatters.  To pick up their dirty laundry. "," Όχι κάτω από τη σκιά των μνημονίων και της τρόικας  Για να δείξουμε ποιο είναι το δικό μας πρόγραμμα, ποιο είναι το δικό μας σχέδιο και τι μπορούμε να υλοποιήσουμε εμείς  Φανταστείτε, κυβερνήσαμε κάτω από τις πιο δύσκολες συνθήκες με αντικειμενικό σκοπό να βγάλουμε τη χώρα από τα μνημόνια, να ρυθμίσουμε το χρέος, άρα να συμμαζέψουμε τα δημόσια οικονομικά που τα είχαν αφήσει διαλυμένα  Να μαζέψουμε τα δικά τους άπλυτα",debt,debt,troika,greek economy,0.35,0.25,0.0,0.2,0.1,0.2,0.0,0.0,"[['troika', 'org', '0.80'], ['country', 'gpe', '0.65']]","[['1. troika', 'organization', '0.6'], ['2. country', 'location', '0.8'], ['3. memoranda', 'organization', '0.4'], ['4. public finances', 'organization', '0.4']]"
36," We had an objective, an obligation to collect 37 billion euros in public funds.  Imagine if we had the opportunity, like these people here, to give 50 billion, not to collect.  To support society - that we would have done different things today, this four years.  Support the public health system, education, the welfare state, the weak, the middle class. "," Είχαμε αντικειμενικό στόχο, υποχρέωση να μαζέψουμε 37 δισεκατομμύρια ευρώ στα δημόσια Ταμεία  Φανταστείτε να είχαμε την ευκαιρία, όπως τούτοι εδώ, να δώσουμε 50 δισεκατομμύρια, όχι να μαζέψουμε  Να στηρίξουμε την κοινωνία -τι διαφορετικά πράγματα θα είχαμε κάνει σήμερα, αυτή την τετραετία  Να στηρίξουμε το δημόσιο σύστημα Υγείας, την Παιδεία, το κοινωνικό κράτος, τους αδύναμους, τη μεσαία τάξη",other,economy,other,public funds,0.7,0.2,0.0,0.1,0.0,0.2,0.2,0.0,"[['euros', 'currency', '1.0'], ['public funds', 'organization', '0.3'], ['society', 'organization', '0.2'], ['public health system', 'organization', '0.3'], ['education', 'organization', '0.1'], ['welfare state', 'organization', '0.2'], ['middle class', 'organization', '0.2']]","[['euros', 'currency', '1.0'], ['people', 'group of people', '0.5'], ['society', 'organization', '0.5'], ['public health system', 'organization', '1.0'], ['education', 'organization', '1.0'], ['welfare state', 'organization', '1.0'], ['weak', 'group of people', '1.0'], ['middle class', 'group of people', '1.0']]"
37," So, yes, it is an opportunity for us.  And I would say that this is not the second chance, this is the first chance to govern under normal conditions, without memoranda and the Troika over our heads.  The opportunity to finally put into practice all those policies and the programme aimed at improving people's lives.  In democracy without asterisks.  To transparency, to an efficient and fair state and to justice everywhere, which is not only our motto, it is also our soul. "," Άρα λοιπόν, ναι, είναι για μας μια ευκαιρία  Και θα έλεγα ότι δεν είναι η δεύτερη ευκαιρία, είναι η πρώτη ευκαιρία να κυβερνήσουμε υπό κανονικές συνθήκες, χωρίς μνημόνια και τρόικα πάνω από το κεφάλι μας  Η ευκαιρία να εφαρμόσουμε επιτέλους στην πράξη όλες εκείνες τις πολιτικές και το πρόγραμμα που αποβλέπουν στη βελτίωση της ζωής των ανθρώπων  Στη δημοκρατία δίχως αστερίσκους  Στη διαφάνεια, στο αποτελεσματικό και δίκαιο κράτος και στη δικαιοσύνη παντού, που δεν είναι μόνο το σύνθημά μας, είναι και η ψυχή μας",democracy,democracy,other,opportunity,0.8,0.1,0.0,0.0,0.0,0.2,0.2,0.0,"[['troika', 'organization', '0.9'], ['democracy', 'organization', '0.6']]","[['1. troika', 'organization', '0.6'], ['2. democracy', 'political party', '0.6']]"
38," Comrades, in this contest we will have an additional very powerful weapon beyond the programme, beyond our ballot papers.  An additional very powerful weapon that we didn't have in previous elections.  What is this. "," Συντρόφισσες και σύντροφοι, σ’ αυτή την αναμέτρηση θα έχουμε ένα επιπλέον πολύ ισχυρό όπλο πέρα από το πρόγραμμα, πέρα από τα ψηφοδέλτιά μας  Ένα επιπλέον πολύ ισχυρό όπλο που δεν το είχαμε σε προηγούμενες εκλογικές αναμετρήσεις  Ποιο είναι αυτό",other,elections,other,election strategy,0.5,0.0,0.0,0.2,0.0,0.1,0.0,0.0,[],"[['comrades', 'group of people', '0.8'], ['programme', 'organization', '0.5'], ['ballot papers', 'document', '0.4'], ['elections', 'event', '0.3']]"
39," Our party.  I mean a mass party with tens of thousands of members all over the country.  I am referring to the women and men, young and young, old and young, who have signed this contract for justice and change with SYRIZA. "," Το κόμμα μας  Εννοώ ένα μαζικό κόμμα με δεκάδες χιλιάδες μέλη σε όλη τη χώρα  Αναφέρομαι στις γυναίκες και στους άντρες, τους νέους και τις νέες, παλαιότερους και νεότερους, που έχουν υπογράψει αυτό το συμβόλαιο για τη δικαιοσύνη και την αλλαγή με τον ΣΥΡΙΖΑ",political parties,political parties,coalition,politics/party,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,"[['syriza', 'organization', '1.0']]","[['syriza', 'political party', '1.0'], ['country', 'location', '1.0']]"
40," I believe that our party can be the decisive factor in winning the elections.  The embryo of political change.  Why the tens of thousands of party members are an irresistible force.  If every member of the party and every friend of the party becomes the change that we expect, then know that this change has already begun.  And nothing can stop her. "," Το κόμμα μας πιστεύω ότι μπορεί να είναι ο κρίσιμος παράγοντας για τη νίκη στις εκλογές  Ο εμβρυουλκός της πολιτικής αλλαγής  Γιατί τα δεκάδες χιλιάδες μέλη του κόμματος είναι μια ακατανίκητη δύναμη  Αν κάθε μέλος του κόμματος αλλά και κάθε φίλος του κόμματος γίνει η αλλαγή που προσδοκούμε, τότε να ξέρετε, αυτή η αλλαγή έχει ήδη ξεκινήσει  Και τίποτα δεν μπορεί να τη σταματήσει",political parties,elections,election spending,political party,0.7,0.25,0.0,0.1,0.0,0.6,0.0,0.0,[],"[['1. party', 'organization', '1.0'], ['2. tens of thousands', 'group of people', '0.8'], ['3. member', 'person', '1.0'], ['4. friend', 'person', '0.8']]"
41," But this, this knowledge, confronts all of us here, all of us, all the members of the Central Committee, with difficult tasks.  The task of putting the whole party, down to the last village, down to the last outlying island, in position and in battle formation.  The task of organizing this battle and leaving nothing to chance.  The duty to get out of the offices and the closeness of manifestos, to recall a good song, and get out into society, where society lives and breathes, where citizens breathe, where we all find ourselves where the fruit of change and progressive government is bound.  The task, too, is to show through the electoral battle that our candidates have a difference from others: They are competing on rules for their votes, but they are not competitors, but competitors. "," Αυτό όμως, αυτή η γνώση, μας επιφορτίζει όλους και όλες εμάς εδώ, όλα τα μέλη της Κεντρικής Επιτροπής, με δύσκολα καθήκοντα  Το καθήκον να θέσουμε όλο το κόμμα, μέχρι το τελευταίο χωριό, μέχρι το τελευταίο ακριτικό νησί, σε θέση και σε διάταξη μάχης  Το καθήκον να οργανώσουμε αυτή τη μάχη και να μην αφήσουμε τίποτε στην τύχη του  Το καθήκον να βγούμε από τα γραφεία και από των μανιφέστων την κλεισούρα, για να θυμηθώ ένα καλό τραγούδι, και να βγούμε έξω στην κοινωνία, εκεί όπου ζει και αναπνέει η κοινωνία, αναπνέουν οι πολίτες, να βρεθούμε όλοι εκεί που δένεται ο καρπός της αλλαγής και της προοδευτικής κυβέρνησης  Το καθήκον, επίσης, να δείξουμε και μέσα από την εκλογική μάχη ότι οι δικοί μας υποψήφιοι έχουν μια διαφορά από άλλους: Ανταγωνίζονται με κανόνες για την υπερψήφισή τους αλλά δεν είναι ανταγωνιστές, αλλά συναγωνιστές",elections,elections,election spending,electoral battle,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,"[['central committee', 'organization', '1.0']]","[['central committee', 'group of people', '1.0'], ['party', 'organization', '0.5'], ['village', 'location', '1.0'], ['island', 'location', '1.0'], ['electoral battle', 'event', '0.5']]"
42," And what they seek is the party's vote, the SYRIZA ballot paper to go to the ballot box, they seek more than the cross in their own name.  So let's talk, comrades, with the people, but also listen to the people.  To overcome the fences of the mainstream media and bring to the people, to all social groups, to all neighbourhoods, to all homes, the views and arguments of the party concerning their lives.  To try with the voice of reason, with calm and composure, to try to bring together all those streams of opposition, of anger, of indignation.  To unite them by convincing them that SYRIZA today is the only way out.  Because only if we bring them together will we be able to build this river, the river of change. "," Και αυτό που επιδιώκουν είναι η υπερψήφιση του κόμματος, το ψηφοδέλτιο του ΣΥΡΙΖΑ να πάει στην κάλπη επιδιώκουν περισσότερο από τον σταυρό στο δικό τους όνομα  Να μιλήσουμε λοιπόν, συντρόφισσες και σύντροφοι, με τον κόσμο, αλλά και να ακούσουμε το κόσμο  Να ξεπεράσουμε τους φράχτες της συστημικής ενημέρωσης και να φέρουμε στον λαό, σε όλες τις κοινωνικές ομάδες, σε όλες τις γειτονιές, σε όλα τα σπίτια, τις απόψεις και τα επιχειρήματα του κόμματος που αφορούν τη ζωή τους  Να προσπαθήσουμε με τη φωνή της λογικής, με ηρεμία και ψυχραιμία, να συνενώσουμε όλα εκείνα τα ρυάκια της αντίθεσης, της οργής, της αγανάκτησης  Να τα συνενώσουμε πείθοντας ότι ο ΣΥΡΙΖΑ σήμερα είναι η μοναδική διέξοδος  Διότι μόνο αν τα συνενώσουμε θα μπορέσουμε να φτιάξουμε αυτό το ποτάμι, το ποτάμι της αλλαγής",political parties,elections,other,syriza's political campaign,0.5,0.2,0.1,0.2,0.0,0.1,0.2,0.0,"[['syriza', 'organization', '1.0'], ['comrades', 'person', '0.8'], ['mainstream media', 'organization', '0.7'], ['syriza today', 'organization', '0.9']]","[['syriza', 'organization', '1'], ['comrades', 'group of people', '0.6'], ['mainstream media', 'organization', '0.8'], ['neighbourhoods', 'location', '0.4'], ['homes', 'location', '0.4'], ['syriza', 'political party', '1']]"
43, I know and we know that this is not an easy case.  It is not an easy job for any membership organisation to become a battlefield staff in its own country.  Every member and party official an apostle of truth and change. , Ξέρω και ξέρουμε ότι αυτή δεν είναι μια εύκολη υπόθεση  Δεν είναι εύκολη δουλειά κάθε οργάνωση μελών να γίνει επιτελείο μάχης στον τόπο της  Κάθε μέλος και στέλεχος του κόμματος απόστολος της αλήθειας και της αλλαγής,political parties,political parties,other,membership organization,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,[],"[['apostle', 'person', '0.5'], ['truth', 'person', '0.5'], ['change', 'person', '0.5'], ['membership organisation', 'organization', '1.0'], ['party official', 'group of people', '1.0'], ['country', 'location', '1.0']]"
44," But it's a job we have to do.  We have the experience, the know-how, the decision.  We did it in difficult times, in more difficult circumstances, in lean times. "," Όμως είναι μια δουλειά που πρέπει να την κάνουμε  Έχουμε την πείρα, την τεχνογνωσία, την απόφαση  Την κάναμε σε δύσκολους καιρούς, σε πιο δύσκολες συνθήκες, σε άγονες εποχές",other,economy,other,job/task,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,[],"[['we', 'group of people', '0.5']]"
45," And without this important weapon, as I said before, our tens of thousands of members.  We will do this work now, starting from our Central Committee, where every member, since we have the honour and responsibility to be members of a living and determined party organisation, to be members of the Central Committee, we must be the first to set this example, to lead this effort and this battle.  And I want to point out two more things. "," Και χωρίς αυτό το σημαντικό όπλο, όπως είπα και πριν, τα δεκάδες χιλιάδες μέλη μας  Θα την κάνουμε και τώρα αυτή τη δουλειά, ξεκινώντας από την Κεντρική μας Επιτροπή, όπου κάθε μέλος της, μιας και έχουμε την τιμή και την ευθύνη να είμαστε μέλη ενός ζωντανού και αποφασισμένου κομματικού οργανισμού, να είμαστε μέλη της Κεντρικής Επιτροπής, πρώτοι εμείς πρέπει να δείξουμε αυτό το παράδειγμα, να πρωτοστατήσουμε σ’ αυτή την προσπάθεια και σε αυτή τη μάχη  Και θέλω να επισημάνω και δύο ακόμη πράγματα",political parties,political parties,other,party organization,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['central committee', 'organization', '1.0']]","[['central committee', 'organization', '0.90'], ['party', 'group of people', '0.70']]"
