id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
23,"000 Kokkinites who gave their lives in battles, in blockades, in bombings, in camps or died of hunger.  And the list of the struggles that the region has given, continues in the years to come.  With great workers' mobilizations in workplaces, which the people of the city helped to support.  With rich activity before the dictatorship, but also during the 7-year military dictatorship, through the Nice Students' Association. ","000 Κοκκινιώτες και Κοκκινιώτισσες που έδωσαν τη ζωή τους σε μάχες, σε μπλόκα, σε βομβαρδισμούς, σε στρατόπεδα ή πέθαναν από την πείνα  Και ο κατάλογος με τους αγώνες που έχει δώσει η περιοχή, συνεχίζεται και τα επόμενα χρόνια  Με μεγάλες εργατικές κινητοποιήσεις σε χώρους δουλειάς, που ο λαός της πόλης συνέβαλε στη στήριξή τους  Με πλούσια δράση πριν τη δικτατορία, αλλά και μέσα στην περίοδο της 7χρονης στρατιωτικής δικτατορίας, μέσα και από τον σύλλογο φοιτητών Νίκαιας",other,other,workers' rights,struggle/resistance,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['kokkinites', 'person', '1.0'], [""nice students' association"", 'organization', '0.8']]","[['kokkinites', 'location', '1.0'], ['workers', 'group of people', '1.0'], ['city', 'location', '1.0'], [""nice students' association"", 'organization', '1.0'], ['7-year military dictatorship', 'date', '1.0']]"
24," 	The great battle in the years of post-independence for the de-housing of education, culminating in the long hunger strike of the teacher Yannis Vagenas, which was embraced by the entire educational community and the city in general in terms of a popular mobilization.  With strike struggles, such as the strike of the workers of ""PITTSOS"" in 1976, where 1. 000 workers, after 40 days of hard struggle, hit by the state apparatus, returned to work victorious, after their demands were met.  Similarly, in 1980, at ELSA, where 350 undocumented migrant workers went on strike with the support and participation of other workers, 350 migrant workers went on strike. 000 of their Greek colleagues. "," 	Τη μεγάλη μάχη στα χρόνια της μεταπολίτευσης για την αποχουντοποίηση της εκπαίδευσης, με αποκορύφωμα τη μεγάλη πολυήμερη απεργία πείνας του δάσκαλου Γιάννη Βαγενά, που αγκαλιάστηκε απ’ το σύνολο της εκπαιδευτικής κοινότητας και της πόλης γενικά με όρους παλλαϊκής κινητοποίησης  Με απεργιακές μάχες, όπως των εργαζομένων στην «ΠΙΤΣΟΣ» το 1976, όπου 1 000 εργαζόμενοι μετά από 40 μέρες σκληρού αγώνα, με χτύπημα απ' τον κρατικό μηχανισμό, επέστρεψαν στη δουλειά τους νικητές, αφού ικανοποιήθηκαν τα αιτήματά τους  Αντίστοιχα το 1980, στην ΕΛΣΑ, όπου 350 μετανάστες εργάτες που δούλευαν χωρίς χαρτιά, προχώρησαν σε απεργία με τη συμπαράσταση και συμμετοχή άλλων 1 000 Ελλήνων συναδέλφων τους",education,education,higher education,labor struggles,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['yannis vagenas', 'person', '1.0'], ['pittsos', 'organization', '1.0'], ['elsα', 'organization', '1.0']]","[['yannis vagenas', 'person', '0.8'], ['pittsos', 'organization', '0.6'], ['elsa', 'organization', '0.6'], ['greece', 'country', '1.0'], ['1976', 'date', '0.8'], ['1980', 'date', '0.8']]"
25," Strike also embraced by the people of the city.  Through these struggles in the wider region, in which the communists played a decisive role, municipal authorities emerged from time to time who supported the just demands of the people from this position.  They fought for necessary infrastructure, anti-seismic shielding, buildings for schools, stadiums and open spaces, for the permanent employment of workers, for not allowing environmental crimes in Piraeus and for the protection of the environment. ά. "," Απεργία που επίσης αγκαλιάστηκε απ’ τον λαό της πόλης  Μέσα κι από αυτούς τους αγώνες στην ευρύτερη περιοχή, που οι κομμουνιστές έπαιξαν καθοριστικό ρόλο, αναδείχτηκαν ανά καιρούς και δημοτικές αρχές που στήριξαν κι απ’ αυτήν τη θέση τα δίκαια λαϊκά αιτήματα  Που έδωσαν μάχη για αναγκαίες υποδομές, αντισεισμική θωράκιση, κτήρια για σχολεία, γήπεδα και ελεύθερους χώρους, για μονιμοποίηση εργαζομένων, για να μην επιτραπούν περιβαλλοντικά εγκλήματα στον Πειραιά κ ά",infrastructure,infrastructure,strikes,strike,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['strike', 'person', '0.42'], ['piraeus', 'location', '0.95']]","[['strike', 'group of people', '0.80'], ['city', 'location', '0.50'], ['communists', 'group of people', '0.70'], ['municipal authorities', 'organization', '0.75'], ['schools', 'organization', '0.60'], ['stadiums', 'organization', '0.60'], ['piraeus', 'location', '0.70'], ['environment', 'organization', '0.50.']]"
26,"	As well as the battle to crush the watchdogs of the system, which are occasionally unleashed by the exploiters of the people.  Whether they change their name, whether they are in one fascist organisation or many, they will remain loyal dogs of their masters. 	We do not forget for a moment the action of the Nazi criminals here in Piraeus. ","	Όπως και η μάχη για το τσάκισμα των μαντρόσκυλων του συστήματος, που αμολάνε κατά καιρούς οι εκμεταλλευτές του λαού  Είτε αλλάζουν ονομασία, είτε βρίσκονται σε μια φασιστική οργάνωση, είτε σε πολλές, θα παραμένουν πιστά σκυλιά των αφεντικών τους 	Δεν ξεχνάμε ούτε στιγμή τη δράση των ναζί εγκληματιών εδώ στον Πειραιά",other,other,neo-nazism,watchdogs,-0.75,1.0,1.0,0.85,0.8,0.8,0.2,0.2,"[['piraeus', 'location', '1.0'], ['nazi', 'organization', '1.0']]","[['piraeus', 'location', '1.0'], ['nazi', 'group of people', '1.0']]"
27," The workers are their enemy.  Their friends the employers and shipowners.  On their behalf they attacked the trade unionist communists of Metal in Perama.  On their behalf they set up a slave trade.  They spoke on their behalf in Parliament, asking for even more tax breaks for shipowners, who already pay almost nothing. "," Εχθρός τους οι εργάτες  Φίλοι τους οι εργοδότες και οι εφοπλιστές  Για λογαριασμό τους επιτέθηκαν στους συνδικαλιστές κομμουνιστές του Μετάλλου στο Πέραμα  Για λογαριασμό τους φτιάξανε δουλεμπορικό  Για λογαριασμό τους μιλούσαν στη Βουλή, ζητώντας ακόμα περισσότερες φοροαπαλλαγές στους εφοπλιστές, που ήδη πληρώνουν σχεδόν τίποτα",employment,employment,workers' rights,employers/shipowners,-0.8,1.0,1.0,0.9,0.8,1.0,0.9,0.8,"[['metal', 'organization', '0.90'], ['perama', 'location', '0.90'], ['parliament', 'organization', '0.55']]","[['metal', 'organization', '1.0'], ['perama', 'location', '1.0'], ['parliament', 'organization', '0.9']]"
28,"	We will not forget at the same time the popular action that has been stirred up and must be constantly vigilant.  To eradicate the racist fascist poison everywhere and in Piraeus of the modern and historical workers' and people's struggles.  In Kokkinia of the Blockade, in Keratsini of the Electric, in the neighbourhoods of Pavlos Fyssa.  The place of these fascist subhumans is in their burrows. ","	Δεν θα ξεχάσουμε ταυτόχρονα και τη λαϊκή δράση που φούντωσε και πρέπει να είναι σε διαρκή εγρήγορση  Για να ξεριζώνεται το ρατσιστικό φασιστικό δηλητήριο παντού και στον Πειραιά των σύγχρονων και ιστορικών εργατικών και λαϊκών αγώνων  Στην Κοκκινιά του Μπλόκου, στο Κερατσίνι της Ηλεκτρικής, στις γειτονιές του Παύλου Φύσσα  Η θέση των φασιστών αυτών υπανθρώπων, είναι στα λαγούμια τους",other,other,racism,antifascism,-0.9,0.95,1.0,0.75,0.8,0.8,0.5,0.6,"[['piraeus', 'location', '0.5'], ['kokkinia', 'location', '0.5'], ['keratsini', 'location', '0.5'], ['pavlos fyssa', 'person', '0.5']]","[['piraeus', 'location', '0.4'], ['kokkinia', 'location', '0.4'], ['keratsini', 'location', '0.4'], ['pavlos fyssa', 'person', '0.4']]"
29," Fearful of the people's fist, not daring to break free. 	These and many other examples are deeply engraved in the collective memory of this city.  This racing tradition reaches up to our days.  With the struggles of the labour and popular movement for Collective Labour Agreements, increases in wages and pensions and for the people's income, for health and education, against the auctions, the cutting of electricity, the solidarity initiatives.  Surely the history and the racing traditions of this country cannot fit in a few lines.  What is certain, however, is that more will be added by those who take the thread in their hands, always walking forward. "," Φοβισμένοι από τη γροθιά του λαού, να μην τολμήσουν να ξεμυτίσουν 	Αυτά και πολλά ακόμη παραδείγματα έχουν χαραχτεί βαθιά στη συλλογική μνήμη αυτής της πόλης  Αυτή η αγωνιστική παράδοση φτάνει μέχρι τις μέρες μας  Με τους αγώνες του εργατικού και λαϊκού κινήματος για Συλλογικές Συμβάσεις Εργασίας, αυξήσεις σε μισθούς και συντάξεις και για το λαϊκό εισόδημα, για την υγεία και την παιδεία, ενάντια στους πλειστηριασμούς, στο κόψιμο του ρεύματος, τις πρωτοβουλίες αλληλεγγύης  Σίγουρα δεν χωράνε σε λίγες γραμμές, η Ιστορία και οι αγωνιστικές παραδόσεις αυτού του τόπου  Το σίγουρο όμως είναι, ότι θα έρθουν να προστεθούν και άλλες, απ' όσους πιάνουν το νήμα στα χέρια τους, βαδίζοντας πάντα εμπρός",other,other,other,labor and popular movements,0.0,0.2,0.0,0.05,0.0,0.3,0.0,0.0,[],"[['collective labour agreements', 'organization', '0.6'], ['labour and popular movement', 'group of people', '0.7'], ['wages and pensions', 'date', '0.3'], ['health and education', 'organization', '0.4'], ['auctions', 'organization', '0.3'], ['cutting of electricity', 'organization', '0.3'], ['solidarity initiatives', 'organization', '0.4'], ['city', 'location', '0.8'], ['country', 'country', '0.9']]"
30," And with the KKE always HERE, always ahead. 	From the starting point of this city, interpreted by Giorgos Dalaras, one of the great artists born in this city: 'I am the son of Kokkinia, the grandchild of the refugees and Smyrna cries inside me like a wounded nightingale. ""From the ""Iscenius of the iron yard"" of C.  Ritsu. "," Και με το ΚΚΕ πάντα ΕΔΩ, πάντα μπροστά 	Από την αφετηρία αυτής της πόλης, που ερμηνεύει και ο Γιώργος Νταλάρας, ένας από τους μεγάλους καλλιτέχνες που γέννησε αυτή η πόλη:	“Εγώ είμαι γιος της Κοκκινιάς	της προσφυγιάς εγγόνι	και κλαίει η Σμύρνη μέσα μου	σαν πληγωμένο αηδόνι ”	Από τον “Ίσκιο της μάντρας που είναι σίδερο” της «Ρωμιοσύνης» του Γ  Ρίτσου",other,other,other,greek city,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['kke', 'org', '1.0'], ['giorgos dalaras', 'person', '1.0'], ['kokkinia', 'location', '1.0'], ['smyrna', 'location', '1.0'], ['""iscenius of the iron yard""', 'work_of_art', '1.0'], ['c. ritsu', 'person', '1.0']]","[['giorgos dalaras', 'person', '0.8'], ['kke', 'political party', '0.9'], ['kokkinia', 'location', '0.7'], ['smyrna', 'location', '0.6'], ['c. ritsu', 'person', '0.5']]"
31," To this day... ""For these hearts are not settled but in the right. ""These hearts are still beating to the steady rhythm of solidarity, of creation, of work.   From that little house built with sweat, from the flowers in the pot that bloomed with effort, but you give with joy, from that clear embrace to the pain of another, from the opening of the house for those who need it, as in the earthquakes of 1981, from a plate of food, because the neighbour did not catch up with us.  This is Kokkinia. "," Μέχρι και σήμερα… «Για αυτές τις καρδιές πουν δε βολεύονται παρά μόνο στο δίκιο » Αυτές οι καρδιές χτυπάνε ακόμα στον σταθερό ρυθμό της αλληλεγγύης, της δημιουργίας, της δουλειάς   Από αυτό το σπιτάκι που χτίστηκε με ιδρώτα, από τα λουλούδια της γλάστρας που με κόπο άνθησαν, αλλά με χαρά δίνεις, από εκείνη τη ολοκάθαρη αγκαλιά στον πόνο του άλλου, από το άνοιγμα του σπιτιού για αυτούς που το έχουν ανάγκη, όπως στους σεισμούς του 1981, από ένα πιάτο φαί, γιατί δεν πρόκαμε η γειτόνισσα  Αυτή είναι η Κοκκινιά",other,other,other,community,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,"[['kokkinia', 'location', '1.0']]","[['kokkinia', 'location', '1.0']]"
32," And today.  And tomorrow.  	Our children, our grandchildren walk it.  And it will still smell like jasmine. "," Και σήμερα  Και αύριο  	Την περπατάνε τα παιδιά μας, τα εγγόνια μας  Και θα μυρίζει ακόμα γιασεμί",other,other,other,jasmine,0.75,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['none', 'n/a', 'n/a']]",[]
33," For our people have the freshness of their truth, their pain.  He has the sure hand of justice.  One hundred years full of memories, emotions, feelings, efforts and sacrifices of the people.  But also 100 years full of heroic pages of struggles that give us momentum to continue. 	Comrades, Friends, The ""never again"", which the Prime Minister said in his speech on the tragedy in Tempe has no value, does not convince anyone.  Besides, the people have heard this dozens of times. 	The real and only effective ""never again"" can only be said by the people themselves.  With its mass organized struggle and with its political stance in all the battles we have ahead of us. "," Γιατί ο λαός μας έχει τη φρεσκάδα της αλήθειας του, του πόνου του  Έχει το σίγουρο χέρι της δικαιοσύνης του  Εκατό χρόνια γεμάτα μνήμες, συγκινήσεις, συναισθήματα, κόπους και θυσίες των λαϊκών ανθρώπων  Αλλά και 100 χρόνια γεμάτα ηρωικές σελίδες αγώνων που μας δίνουν ορμή να συνεχίσουμε 	Σύντροφοι και συντρόφισσες,	Φίλοι και φίλες,	Το “ποτέ ξανά”, που είπε στο διάγγελμά του ο πρωθυπουργός για την τραγωδία στα Τέμπη δεν έχει καμία αξία, δεν πείθει κανέναν  Άλλωστε τα έχει ακούσει ο λαός αυτά δεκάδες φορές 	Το πραγματικό και το μόνο αποτελεσματικό “ποτέ ξανά”, μπορεί να το πει μόνο ο ίδιος ο λαός  Με τον μαζικό οργανωμένο αγώνα του και με την πολιτική του στάση σε όλες τις μάχες που έχουμε μπροστά",justice,criticism,other,struggle,0.4,0.1,0.0,0.1,0.0,0.1,0.5,0.0,"[['tempe', 'location', '0.9'], ['prime minister', 'title', '0.8']]","[['prime minister', 'person', '0.7'], ['tempe', 'location', '0.5'], ['the people', 'group of people', '1.0'], ['comrades', 'group of people', '0.9'], ['friends', 'group of people', '0.9'], ['the people', 'group of people', '1.0'], ['the people', 'group of people', '1.0']]"
34," With a movement that will put the causes of the tragedies we are living, the problems experienced by the popular family in the crosshairs.  Because the slogan that the students write on their placards is: ""in a country of miracles, we live by miracles"", highlights the real contradiction, the real contrast.  The possibilities that workers in our country and around the world have created with their minds and their work, and how we live in reality, when the criterion for everything is capitalist profit.  The workers of Piraeus have gained a lot of experience over the years.  To think about their own lives, through their experience here in Piraeus.  To learn from the experience of: the experience of seamen, dockers, workers in the shipbuilding industry, transport, trade, tourism, the experience of the self-employed of Piraeus.  		Really, what did ND, SYRIZA and PASOK promise for so many years, here in the port of Piraeus?  	We should not forget that since the 2000s they promised that: if the strategic directions of the EU, the liberalization of transport, the opening of the market in general in shipping and especially in coastal shipping, with the operation of competition between the groups, would renew the country's coastal fleet, would strengthen the transport work on the islands, would lead to cheaper fares and tickets.  	Indeed, this policy, this crime against the interests of the people, was accelerated on the occasion of the wreck of the ""Express Samina"", which cost the lives of 81 people.  What actually happened. "," Με ένα κίνημα που θα βάζει στο στόχαστρο τις αιτίες των τραγωδιών που ζούμε, των προβλημάτων που βιώνει η λαϊκή οικογένεια  Γιατί το σύνθημα που γράφουν στα πλακάτ τους οι μαθητές ότι: «σε μια χώρα θαύμα, ζούμε από θαύμα», αναδεικνύει την πραγματική αντίφαση, την πραγματική αντίθεση  Τις δυνατότητες που έχουν δημιουργήσει με το μυαλό και τη δουλειά τους οι εργαζόμενοι στη χώρα μας και σε όλον τον κόσμο, και το πώς ζούμε στην πραγματικότητα, όταν κριτήριο στα πάντα είναι το καπιταλιστικό κέρδος  Οι εργαζόμενες και οι εργαζόμενοι του Πειραιά έχουν αποκτήσει μεγάλη πείρα όλα αυτά τα χρόνια  Να σκεφτούν την ίδια τη ζωή τους, μέσα από την πείρα τους εδώ στον Πειραιά  Να μάθουν την πείρα και από την πείρα: των ναυτεργατών, των λιμενεργατών, των εργαζόμενων στη ναυπηγική βιομηχανία, στις μεταφορές, στο εμπόριο, στον τουρισμό, την πείρα των αυτοαπασχολούμενων του Πειραιά  		Αλήθεια, τι υπόσχονταν η ΝΔ, ο ΣΥΡΙΖΑ και το ΠΑΣΟΚ τόσα χρόνια, εδώ, στο λιμάνι του Πειραιά  	Δεν πρέπει να ξεχάσουμε ότι από τη δεκαετία του 2000 υπόσχονταν ότι: εάν υλοποιηθούν οι στρατηγικές κατευθύνσεις της ΕΕ, η απελευθέρωση στις μεταφορές, το άνοιγμα της αγοράς γενικότερα στη ναυτιλία και ειδικά στην ακτοπλοΐα, με τη λειτουργία του ανταγωνισμού των ομίλων, θα ανανεωνόταν ο ακτοπλοϊκός στόλος της χώρας, θα ενισχυόταν το συγκοινωνιακό έργο στα νησιά, θα οδηγούσε σε φθηνότερα ναύλα και εισιτήρια  	Μάλιστα η πολιτική τους αυτή, το έγκλημα αυτό για τα λαϊκά συμφέροντα, επιταχύνθηκε με αφορμή το ναυάγιο του “Εξπρές Σάμινα”, που στοίχισε τη ζωή σε 81 ανθρώπους  Τι έγινε στην πραγματικότητα",other,privatization,workers' rights,problems experienced by the popular family,-0.8,0.2,0.2,0.2,0.0,0.2,0.2,0.0,"[['piraeus', 'location', '100%'], ['eu', 'organization', '100%'], ['nd', 'organization', '100%'], ['syriza', 'organization', '100%'], ['pasok', 'organization', '100%'], ['express samina', 'organization', '100%']]","[['piraeus', 'location', '1.0'], ['nd', 'political party', '1.0'], ['syriza', 'political party', '1.0'], ['pasok', 'political party', '1.0'], ['eu', 'organization', '1.0'], ['express samina', 'organization', '1.0'], ['2000s', 'date', '1.0']]"
35," Ferries remain unsafe, routes to many islands are limited, tickets are high.  This was followed by the other big so-called ""miracle"" of Cosco in Piraeus, which resulted in what we live and see every day.  That is, on the one hand, for a whole decade, the numbers of containers handled soared, the financial results recorded new huge surpluses for the Chinese monopoly.  And on the other hand - contrary to the promises of all the bourgeois parties - the bill for the people wrote: the expansion and domination of flexible forms of employment in the port, the expansion of contractor employment, cheap wages, the lack of health and safety measures, leading to the predictable crime, namely the murder of dockers at work.  	The conflict, therefore, with this policy is the only guarantee for ""never again"" and nowhere the unfortunate dead or crippled for their profits. 	And yes. "," Τα πλοία παραμένουν σαπάκια, τα δρομολόγια σε πολλά νησιά είναι περιορισμένα, τα εισιτήρια είναι στα ύψη  Ακολούθησε το άλλο μεγάλο λεγόμενο “θαύμα” της Cosco στον Πειραιά, που είχε ως αποτέλεσμα αυτό που ζούμε και βλέπουμε καθημερινά  Δηλαδή, από τη μια για μια ολόκληρη δεκαετία να εκτοξεύονται τα νούμερα των διακινούμενων containers, τα οικονομικά αποτελέσματα να καταγράφουν νέα τεράστια υπερκέρδη για το κινέζικο μονοπώλιο  Και από την άλλη -αντίθετα με τις υποσχέσεις όλων των αστικών κομμάτων- ο λογαριασμός για τον λαό έγραψε: την επέκταση και κυριαρχία των ευέλικτων μορφών απασχόλησης μέσα στο λιμάνι, την επέκταση της εργολαβικής απασχόλησης, τα φθηνά μεροκάματα, την έλλειψη μέτρων υγείας και ασφάλειας, οδηγώντας στο προδιαγεγραμμένο έγκλημα, δηλαδή στη δολοφονία λιμενεργατών εν ώρα εργασίας  	Η σύγκρουση, λοιπόν, με αυτήν την πολιτική είναι η μόνη εγγύηση για το “ποτέ ξανά” και πουθενά αδικοχαμένοι νεκροί ή σακατεμένοι για τα κέρδη τους 	Και ναι",privatization,privatization,other,port expansion,-0.6,0.7,0.0,0.6,0.5,0.6,0.0,0.2,"[['ferries', 'org', '0.7'], ['cosco', 'org', '1.0'], ['piraeus', 'loc', '1.0'], ['chinese', 'misc', '0.7']]","[['ferries', 'organization', '0.5'], ['islands', 'location', '0.5'], ['cosco', 'organization', '0.5'], ['piraeus', 'location', '0.5'], ['chinese', 'organization', '0.5'], ['bourgeois parties', 'political party', '0.5'], ['port', 'location', '0.5'], ['dockers', 'group of people', '0.5']]"
36," In the face of these challenges of the present era, the KKE assumes the great responsibility to lead the working-people's majority, to contribute as a vanguard to the overthrow of the present correlation. 	This path was illuminated by the heroic struggle of the Cosco workers, when against gods and demons, they fought for their right and made an international monopoly retreat.  This way is illuminated by the interventions of the unions and mass organizations of the working-class neighborhoods of Piraeus, which are stepping forward to prevent people from being squeezed out by the auctions.  This is the direction that must be strengthened everywhere, in every workplace, so that everywhere ""the people can save the people"".  So that the exploiters of the people, the big business groups, the governments and their parties can get a raw deal. 	The KKE assumes the great responsibility, not only to be in front of the struggles to repel new anti-people's measures, to extract conquests, to hear the truth against the mud and the mire of the dominant propaganda.  But above all, for the people to realise the great power they have to determine developments in their favour.  As it is, to some extent these days. "," Απέναντι σε αυτές τις προκλήσεις της εποχής, το ΚΚΕ αναλαμβάνει τη μεγάλη ευθύνη να ηγηθεί της εργατικής - λαϊκής πλειοψηφίας, να συμβάλλει ως πρωτοπορία στην ανατροπή του σημερινού συσχετισμού 	Αυτό τον δρόμο φώτισε ο ηρωικός αγώνας των εργαζομένων της Cosco, όταν κόντρα σε θεούς και δαίμονες, πάλεψαν για το δίκιο τους και έκαναν ένα διεθνές μονοπώλιο να υποχωρήσει  Αυτό τον δρόμο φωτίζουν οι παρεμβάσεις των σωματείων και μαζικών φορέων των εργατογειτονιών του Πειραιά, που μπαίνουν μπροστά για να μην ξεσπιτωθεί κόσμος με τους πλειστηριασμούς  Αυτή είναι και η κατεύθυνση που πρέπει να ενισχυθεί παντού, σε κάθε χώρο δουλειάς, ώστε παντού να “μπορεί ο λαός να σώσει τον λαό”  Για να τα βρουν σκούρα οι εκμεταλλευτές του λαού, οι μεγάλοι επιχειρηματικοί όμιλοι, οι κυβερνήσεις και τα κόμματά τους 	Το ΚΚΕ αναλαμβάνει τη μεγάλη ευθύνη, όχι μόνο να είναι μπροστά στους αγώνες για να αποκρούονται νέα αντιλαϊκά μέτρα, να αποσπώνται κατακτήσεις, να ακούγεται η αλήθεια κόντρα στη λάσπη και το βούρκο της κυρίαρχης προπαγάνδας  Αλλά και κυρίως, για να συνειδητοποιήσει ο λαός τη μεγάλη δύναμη που έχει να καθορίσει τις εξελίξεις προς όφελός του  Όπως γίνεται, ως έναν βαθμό αυτές τις μέρες",political parties,political parties,working class,political leadership,0.0,0.8,0.5,0.1,0.1,0.3,0.25,0.0,"[['kke', 'organization', '1.0'], ['cosco', 'company', '0.9'], ['piraeus', 'location', '1.0']]","[['kke', 'organization', '1.0'], ['cosco workers', 'group of people', '0.8'], ['unions', 'group of people', '0.7'], ['mass organizations', 'group of people', '0.7'], ['piraeus', 'location', '0.8'], ['governments', 'organization', '0.8'], ['kke', 'organization', '1.0']]"
37," 	To become more and more massively convinced that ""we go wherever the bourgeois parties take us"" only leads to worse and worse situations.  That the people and the youth are for much more, they deserve everything.  They can build a world where all the tragedies we are experiencing today become only a past of this system that sees everything as potential profit. 	Yes, then, the KKE is here to open the way for the people to become real landlords in their own land, so that they can have the power, so that they can control their wealth, so that they and their children can live in security, enjoy their lives, so that the labour of their work is returned to them. 	Yes, friends. "," 	Να γίνει όλο και πιο μαζική η πεποίθηση ότι το “πάμε και όπου μας βγάλουν” τα αστικά κόμματα, βγάζει μόνο σε όλο και χειρότερες καταστάσεις  Ότι ο λαός και η νεολαία είναι για πολλά περισσότερα, τους αξίζουν όλα  Μπορούν να χτίσουν έναν κόσμο όπου όλα αυτά τα τραγικά που βιώνουμε σήμερα, να γίνουν μόνο ένα παρελθόν αυτού του συστήματος που τα βλέπει όλα ως εν δυνάμει κέρδος 	Ναι, λοιπόν, το ΚΚΕ είναι εδώ για να ανοίξει ο δρόμος για να γίνει ο λαός πραγματικός νοικοκύρης στον τόπο του, για να έχει αυτός την εξουσία, για να μπορεί να διαφεντεύει τον πλούτο του, για να μπορούν αυτός και τα παιδιά του να ζουν με ασφάλεια, να χαίρονται τη ζωή τους, να επιστρέφει σε αυτούς ο κόπος της δουλειάς τους 	Ναι, φίλες και φίλοι",political parties,economy,working class,communism,0.9,0.9,0.8,0.1,0.2,0.85,0.2,0.0,"[['kke', 'organization', '1.0']]","[['kke', 'organization', '1.0'], ['people', 'group of people', '0.8'], ['youth', 'group of people', '0.8'], ['bourgeois parties', 'political party', '0.6'], ['system', 'organization', '0.5'], ['land', 'location', '0.4'], ['children', 'group of people', '0.4'], ['wealth', 'organization', '0.4']]"
38," The KKE is ready from today to contribute, to take part in such a governance, such a genuine power of the people.  Because it has a programme that focuses only on people and their needs.  A power that gets rid of the drones that live off the labour of the many.  And that is why it will not be stingy in returning the wealth produced by the many to the many. "," Το ΚΚΕ είναι έτοιμο από σήμερα για να συμβάλει, να πάρει μέρος σε μια τέτοια διακυβέρνηση, μιας τέτοιας γνήσιας εξουσίας του λαού  Γιατί έχει πρόγραμμα που βάζει στο επίκεντρο μόνο τον άνθρωπο και τις ανάγκες του  Μια εξουσία που ξεμπερδεύει με τους κηφήνες που ζουν από την εργασία των πολλών  Και γι’ αυτό δεν θα τσιγκουνεύεται τον πλούτο που παράγουν οι πολλοί να τον επιστρέφει στους πολλούς",economy,economy,working class,political party,0.8,0.8,0.1,0.1,0.2,0.6,0.8,0.0,"[['kke', 'org', '0.95']]","[['kke', 'organization', '0.94']]"
39,	To live a happy life.  To open and walk the highways of the future.  For us.  For our children.  For those who are gone.  For those who will come.  For the 57 of Tempe. ,	Για να ζήσουμε μια ευτυχισμένη ζωή  Για να ανοίξουμε και να περπατήσουμε τις λεωφόρους του μέλλοντος  Για μας  Για τα παιδιά μας  Γι' αυτούς που ‘φυγαν  Γι' αυτούς που θα έρθουν  Για τους 57 των Τεμπών,other,other,other,happiness,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['tempe', 'location', '0.7']]","[['tempe', 'location', '0.9']]"
40," For all the honoured dead of our fighting people.  And for the unborn children of Kokkinia and the whole world. 	We'll make it, we'll win.  We will all together, all generations together, pave the way for the great, the beautiful, the thrilling, socialism.  	Honor and glory to the 100 years of life and struggle of Kokkinia, the dreams that will finally take revenge.  	For our best days are not yet lived. ATHENS 11/03/2023 THE PRESS OFFICE OF THE KEKE KP.  "," Για όλους τους τιμημένους νεκρούς του αγωνιστή λαού μας  Και για τα αγέννητα παιδιά της Κοκκινιάς κι όλου του κόσμου 	Θα τα καταφέρουμε, θα νικήσουμε  Θα ανοίξουμε όλοι μαζί, όλες οι γενιές μαζί το δρόμο για το μεγάλο, το ωραίο, το συγκλονιστικό, τον σοσιαλισμό  	Τιμή και δόξα στα 100 χρόνια ζωής κι αγώνα της Κοκκινιάς, των ονείρων που θα πάρουν τελικά εκδίκηση  	Γιατί τις πιο όμορφες μέρες μας, δεν την έχουμε ζήσει ακόμα ΑΘΗΝA 11/03/2023                                            ΤΟ ΓΡΑΦΕΙΟ ΤΥΠΟΥ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ",other,other,other,socialism,0.7,0.1,0.0,0.1,0.0,0.8,0.0,0.0,"[['kokkinia', 'location', '1.0'], ['athens', 'location', '1.0'], ['keke kp', 'organization', '1.0']]","[['kokkinia', 'location', '1.0'], ['whole world', 'location', '0.8'], ['athens', 'location', '0.9'], ['keke kp', 'political party', '0.9'], ['100 years', 'date', '1.0'], ['11/03/2023', 'date', '1.0']]"
