id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner
27," And growth is not an abstract concept, you know.  Growth is many small, medium and large efforts being made, many investments being launched, many jobs being created.  Together they create this foundation for collective progress, so that we can be one step up from the investment grade today.  And this investment grade, which you hear a lot about, is not just a term that should only apply to market experts.  The moment the country will finally get the much-needed investment grade, we can realistically expect to reduce the cost of borrowing, both for the Hellenic Republic and for the banks and households, finally.  That is why it is so important to obtain the investment grade and I will say again here in Ioannina - and you know that I don't like to brag about things that I am not absolutely sure about - but I look you in the eye and I tell you that if the elections result in a stable, strong government of New Democracy, Greece will obtain the investment grade within 2023.  But I want to repeat a rule that is inviolable for us. "," Και η ανάπτυξη δεν είναι μια αφηρημένη έννοια, ξέρετε  Η ανάπτυξη είναι πολλές μικρές, μεσαίες, μεγάλες προσπάθειες που γίνονται, πολλές επενδύσεις που δρομολογούνται, πολλές θέσεις εργασίες οι οποίες δημιουργούνται  Αθροιζόμενες όλες μαζί δημιουργούν αυτό το υπόβαθρο για τη συλλογική προκοπή, για να μπορούμε να είμαστε σήμερα ένα σκαλί από την επενδυτική βαθμίδα  Και αυτή η επενδυτική βαθμίδα, για την οποία ακούτε πολλά, δεν είναι απλά ένας όρος που πρέπει να αφορά μόνο τους ειδικούς των αγορών  Τη στιγμή που η χώρα θα αποκτήσει, επιτέλους, την πολυπόθητη επενδυτική βαθμίδα, θα μπορούμε ρεαλιστικά να προσδοκούμε στη μείωση του κόστους δανεισμού, και της Ελληνικής Δημοκρατίας και των τραπεζών και των νοικοκυριών τελικά  Γι’ αυτό και έχει τόσο μεγάλη σημασία η απόκτηση της επενδυτικής βαθμίδας και θα ξαναπώ εδώ στα Γιάννενα -και ξέρετε ότι δεν μου αρέσει να παινεύομαι για πράγματα για τα οποία δεν είμαι απολύτως σίγουρος- σας κοιτώ στα μάτια, όμως, και σας λέω ότι εφόσον από τις εκλογές προκύψει σταθερή, ισχυρή κυβέρνηση της Νέας Δημοκρατίας, η Ελλάδα θα αποκτήσει την επενδυτική βαθμίδα εντός του 2023  Όμως, θέλω να επαναλάβω έναν κανόνα ο οποίος για μας είναι απαράβατος",economy,investments,investment grade,0.5,0.2,0.0,0.1,0.0,0.1,0.0,0.0,"[['greece', 'location', '4.0'], ['new democracy', 'organization', '1.0']]"
28, It is the rule of growth which goes hand in hand with fiscal order.  We did not create surpluses by overtaxing the middle class.  The stock which we distributed to society was the product of development itself. , Είναι ο κανόνας της ανάπτυξης η οποία συμβαδίζει με την δημοσιονομική τάξη  Εμείς δεν δημιουργήσαμε πλεονάσματα υπερφορολογώντας τη μεσαία τάξη  Το απόθεμα το οποίο διανείμαμε στην κοινωνία ήταν προϊόν της ίδιας της ανάπτυξης,economy,,fiscal order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
29," That's why we were able to support households, businesses, electricity bills.  We have built a wall of defence against precision with subsidies, more than 9 billion.  global subsidies to support electricity prices.  Look at the situation we are in, I want to put it in simple terms so you can understand it: gas prices have reached the point where they are ten times higher than they were 18 months ago.  Think what would happen if the price of petrol was ten times more expensive, to put it simply, than it is today.  But what have we done, friends. "," Γι’ αυτό και μπορέσαμε και στηρίξαμε τα νοικοκυριά, τις επιχειρήσεις, τους λογαριασμούς του ρεύματος  Υψώσαμε ένα τείχος άμυνας απέναντι στην ακρίβεια με επιδοτήσεις, παραπάνω από 9 δισεκ  συνολικές επιδοτήσεις για να στηρίξουμε τις τιμές του ρεύματος  Προσέξτε σε τι κατάσταση βρεθήκαμε, θέλω να σας το πω με απλά λόγια για να το καταλάβετε: οι τιμές του φυσικού αερίου έφτασαν στο σημείο να είναι δέκα φορές υψηλότερες από αυτές που είχαμε πριν από 18 μήνες  Σκεφτείτε τι θα συνέβαινε αν η τιμή της βενζίνης ήταν δέκα φορές ακριβότερη, για να το πω με απλά λόγια, από αυτό που είναι σήμερα  Τι κάναμε, όμως, φίλες και φίλοι",economy,energy crisis,electricity subsidies,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,[]
30," We taxed the producers of electricity and we returned this taxation, these excess profits, to all and sundry, to the whole of Greek society.  And we have supported households with additional financial assistance to cope with imported precision, with measures that some have ridiculed, such as the Market Pass.  But other countries are now rushing to copy them, for the simple reason that they were effective.  And yes, today we still have inflation and accuracy is the number one problem that we are facing, but we have to look at the big picture and see that Greece has the fifth lowest inflation in the eurozone, we have managed - as far as possible - to contain price increases and I really believe that the hardest part on the inflation front is now behind us.  I want to reiterate that all this, believe me, was neither obvious nor easy, and even more so when, in addition to external difficulties, it had to be accompanied by solutions to long-standing shortcomings. "," Φορολογήσαμε τους παραγωγούς της ηλεκτρικής ενέργειας και επιστρέψαμε αυτή την φορολόγηση, αυτά τα υπερκέρδη, σε όλες και σε όλους, σε όλη την ελληνική κοινωνία  Και στηρίξαμε τα νοικοκυριά με πρόσθετη οικονομική βοήθεια για να αντιμετωπίσουν την εισαγόμενη ακρίβεια, με μέτρα τα οποία κάποιοι τα λοιδόρησαν, όπως το Market Pass  Σπεύδουν όμως τώρα άλλες χώρες να τα αντιγράψουν, για τον απλούστατο λόγο ότι ήταν αποτελεσματικά  Και ναι, σήμερα έχουμε ακόμα πληθωρισμό και η ακρίβεια είναι το νούμερο ένα πρόβλημα το οποίο αντιμετωπίζουμε, πρέπει να βλέπουμε όμως τη μεγάλη εικόνα και να διαπιστώνουμε ότι η Ελλάδα έχει τον πέμπτο χαμηλότερο πληθωρισμό στην ευρωζώνη, έχουμε καταφέρει -στο μέτρο του εφικτού- να συγκρατήσουμε την αύξηση των τιμών και πιστεύω πραγματικά ότι τα πιο δύσκολα στο μέτωπο του πληθωρισμού είναι πια πίσω μας  Θέλω να επαναλάβω ότι όλα αυτά, πιστέψτε με, δεν ήταν ούτε προφανή, ούτε εύκολα και πολύ περισσότερο όταν πέρα από εξωγενείς δυσκολίες έπρεπε να πλαισιώνονται κι από λύσεις σε πολύχρονες ελλείψεις",economy,inflation,greek economy,0.6,0.15,0.0,0.1,0.2,0.2,0.0,0.0,"[['greek', 'society', 'households', 'market pass', 'countries', 'inflation', 'eurozone']]"
31," Again, however, these brave changes that have taken place have been able to increase public wealth, so that it is returned to the citizens not only as income but also as a collective good.  What is the collective good.  That we took health care spending from 3.9 billion to 5.2 billion today.  Education is a collective good, a better investment in our schools.  The most recruitment of health workers, we have more than 18 thousand new health workers who were hired these last four years.  Wage increases started in health: 10% increases for all employees of the National Health System, doctors, nurses, support staff from 1/1/23. "," Και πάλι, όμως, αυτές οι γενναίες αλλαγές οι οποίες μεσολάβησαν μπόρεσαν να αυξήσουν τον δημόσιο πλούτο, ώστε αυτός να επιστραφεί στους πολίτες όχι μόνο ως εισόδημα, αλλά και ως συλλογικό αγαθό  Τι σημαίνει συλλογικό αγαθό  Ότι πήραμε τις δαπάνες στην υγεία από τα 3,9 δισεκατομμύρια και σήμερα είναι 5,2 δισεκατομμύρια  Συλλογικό αγαθό είναι η παιδεία, καλύτερη επένδυση στα σχολεία μας  Οι περισσότερες προσλήψεις υγειονομικών, έχουμε παραπάνω από 18 χιλιάδες νέους υγειονομικούς οι οποίοι προσελήφθησαν αυτά τα τελευταία τέσσερα χρόνια  Οι αυξήσεις των μισθών ξεκίνησαν από την υγεία: 10% αυξήσεις για όλους τους εργαζόμενους στο Εθνικό Σύστημα Υγείας, γιατρούς, νοσηλευτές,  υποστηρικτικό προσωπικό από 1/1/23",health,understaffing of hospitals,public welfare,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,"[['none', 'there are no named entities in the text.']]"
32," Screening tests are a public good.  Beware, women, many of whom may have never in their lives had a mammogram.  Consider a woman in an isolated village in Epirus who suddenly receives - she does not go to the doctor herself - a message telling her that you can go for a free mammogram in a public hospital or a private facility.  When did this happen again in Greece. "," Δημόσιο αγαθό είναι οι προληπτικές εξετάσεις  Προσέξτε, γυναίκες, πολλές εκ των οποίων μπορεί να μην είχαν ποτέ στη ζωή τους κάνει μαστογραφία  Σκεφτείτε μια γυναίκα σε ένα απομονωμένο χωριό της Ηπείρου που ξαφνικά λαμβάνει -δεν πάει η ίδια στο γιατρό- ένα μήνυμα που της λέει ότι μπορείς να πας να κάνεις δωρεάν μαστογραφία σε ένα δημόσιο νοσοκομείο ή σε μια ιδιωτική δομή  Πότε ξανά έγιναν αυτά στην Ελλάδα",health,public health,mammograms,0.2,0.1,0.0,0.1,0.1,0.2,0.0,0.0,"[['screening tests', '', ''], ['women', '', ''], ['mammogram', '', ''], ['woman', '', ''], ['village', '', ''], ['epirus', 'location', ''], ['doctor', '', ''], ['message', '', ''], ['public hospital', '', ''], ['private facility', '', ''], ['greece', 'location']]"
33," And from this mammogram already more than 5. 000 - I am addressing especially women, I think you understand what I am going to tell you from experience - 5. 000 women identified with breast cancer. "," Και από αυτή τη μαστογραφία ήδη παραπάνω από 5 000 -απευθύνομαι ειδικά στις γυναίκες, νομίζω το καταλαβαίνετε βιωματικά αυτό που θα σας πω- 5 000 γυναίκες εντοπίστηκαν με καρκίνο του μαστού",health,,breast cancer,-0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,"[['breast cancer', 'medical condition', '100%'], ['mammogram', 'medical exam', '100%']]"
34," They didn't know him and today they have an increased chance of getting well.  This is a public good which is financed by the surplus of our economy.  Public education is a public good.  For the first time in ten years, 25 people were hired. 000 permanent teachers, 4. 000 more next year.  You remember all those people who fought against model and experimental schools.  You remember all of them, yes. "," Δεν τον γνώριζαν και έχουν σήμερα αυξημένες πιθανότητες να γίνουν καλά  Αυτό είναι δημόσιο αγαθό το οποίο χρηματοδοτείται από το πλεόνασμα της οικονομίας μας  Όπως δημόσιο αγαθό είναι η δημόσια παιδεία  Για πρώτη φορά μετά από δέκα χρόνια προσελήφθησαν 25 000 μόνιμοι εκπαιδευτικοί, 4 000 ακόμα την επόμενη χρονιά  Θυμάστε όλους αυτούς που πολεμούσαν τα πρότυπα και τα πειραματικά σχολεία  Τους θυμάστε όλους αυτούς, ναι",education,,public education,0.5,0.1,0.0,0.1,0.0,0.2,0.0,0.0,"[['today', 'date', '1.0'], ['economy', 'organization', '0.9'], ['public education', 'organization', '1.0'], ['ten years', 'date', '1.0'], ['25 people', 'number', '1.0'], ['000 permanent teachers', 'number', '0.9'], ['4. 000', 'number', '0.9'], ['model', 'misc', '0.8'], ['experimental schools', 'misc', '0.8']]"
35," Well, we've doubled them and now we've announced 18 more, if I'm not mistaken, new.  And the best answer to all those who criticised us is how parents are now interested in sending their children to model and experimental schools, because they recognise that there is a special, great work being done in these schools.  Public policy is to be able to teach children English from the age of four in kindergarten, so that we can think about the next generation.  It is public policy that students acquire up-to-date knowledge, new programmes.  I will be at a school tomorrow in Agioi Anargyros, where we will put the first interactive whiteboards, which will be installed in all Greek schools. "," Λοιπόν, τα διπλασιάσαμε και τώρα εξαγγείλαμε ακόμα 18, αν δεν κάνω λάθος, καινούργια  Και η καλύτερη απάντηση σε όλους αυτούς που μας ασκούσαν κριτική είναι το πώς οι γονείς ενδιαφέρονται πια να στείλουν τα παιδιά τους σε πρότυπα και σε πειραματικά σχολεία, διότι αναγνωρίζουν ότι σε αυτά τα σχολεία γίνεται μια ιδιαίτερη, μια σπουδαία δουλειά  Δημόσια πολιτική είναι να μπορείς να διδάσκεις τα παιδιά αγγλικά από τα τέσσερα έτη στο νηπιαγωγείο, για να σκεφτόμαστε και την επόμενη γενιά  Δημόσια πολιτική είναι να αποκτούν οι μαθητές σύγχρονες γνώσεις, νέα προγράμματα  Θα βρεθώ αύριο σε ένα σχολείο στους Αγίους Αναργύρους, όπου θα βάλουμε τους πρώτους διαδραστικούς πίνακες, που θα μπουν σε όλα τα ελληνικά σχολεία",education,model schools,education,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['agioi anargyros', 'location', '1.0'], ['english', 'language', '1.0'], ['greek', 'language', '1.0']]"
36," Public policy is to support vocational education, not just the children who go to university, post-secondary education, technical professions, where we have real shortages today.  Support public IEKs with new curricula that produce graduates with skills that can easily find jobs in a changing labour market.  And of course, public policy is to simplify the public sector.  The gov. gr was and is a revolution that must continue.  Remember your life before the gov. gr.  Wait in the queues at the CCP for the simplest transaction with the State. "," Δημόσια πολιτική είναι να στηρίζεις την επαγγελματική εκπαίδευση, όχι μόνο τα παιδιά τα οποία περνάνε στα πανεπιστήμια, τη μεταλυκειακή εκπαίδευση, τα τεχνικά επαγγέλματα, εκεί που έχουμε σήμερα πραγματικές ελλείψεις  Να στηρίζουμε τα δημόσια ΙΕΚ με νέα προγράμματα σπουδών τα οποία να παράγουν αποφοίτους με δεξιότητες που μπορούν εύκολα να βρουν δουλειά σε μία αγορά εργασίας που αλλάζει  Και βέβαια, δημόσια πολιτική είναι να απλοποιούμε το Δημόσιο  Το gov gr ήταν και είναι μία επανάσταση η οποία πρέπει να συνεχιστεί  Θυμάστε τη ζωή σας πριν το gov gr  Να περιμένετε στις ουρές των ΚΕΠ για την πιο απλή συναλλαγή με το Δημόσιο",education,vocational training,vocational education,0.0,0.45,0.2,0.1,0.1,0.2,0.2,0.0,[]
37," And yet, today, contact with the public sector is now digital, this is not only for the younger people, it is also for the older ones.  I will share with you a nice story.  I was in Korydallos two months ago, if I remember correctly, at a digital skills training centre and I saw ladies of a certain age that I wouldn't expect to see there being trained in basic digital skills. "," Και όμως, σήμερα η επαφή με το Δημόσιο γίνεται πια ψηφιακά, αυτό δεν αφορά μόνο τους νεότερους, αφορά και τους μεγαλύτερους  Θα μοιραστώ μαζί σας μία ωραία ιστορία  Βρέθηκα πριν από δύο μήνες, αν θυμάμαι καλά, στον Κορυδαλλό σε ένα κέντρο εκπαίδευσης για ψηφιακές δεξιότητες και είδα κυρίες κάποιας ηλικίας που δεν θα περίμενα να τις δω εκεί να καταρτίζονται σε βασικές ψηφιακές δεξιότητες",young people,digital policy/digital governance,digital skills,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['korydallos', 'location', '0.6'], ['digital skills training centre', 'organization', '0.8']]"
38," And when I asked a lady ""why are you here. "" he says to me: ""because, son, I don't want to be dependent on my grandson to get into the gov. gr». ", Και όταν ρώτησα μία κυρία «γιατί είσαι εδώ » μου λέει: «γιατί παιδί μου δεν θέλω να είμαι εξαρτημένη από τον εγγονό μου για να μπαίνω στο gov gr»,government programme,democracy-institutions,independence,0.0,0.1,0.0,0.2,0.2,0.2,0.0,0.0,"[['gov.gr', 'organization', '0.8']]"
39," This is the Greece that is really changing.  A Greece with new infrastructure projects, with roads running through the whole country, with the Athens Metro spreading, the Thessaloniki Metro completed, new airports, new ports.  A country that is becoming an international energy hub, at the same time as we are exploiting our natural ""fuels"".  We are champions, one of the top ten countries in the world, we generate almost 50% of our electricity from the sun and wind. "," Αυτή είναι η Ελλάδα που πραγματικά αλλάζει  Μία Ελλάδα με καινούργια έργα υποδομής, με οδικούς άξονες που διατρέχουν όλη την επικράτεια, με το Μετρό της Αθήνας να απλώνεται, το Μετρό της Θεσσαλονίκης να ολοκληρώνεται, νέα αεροδρόμια, νέα λιμάνια  Μία χώρα που μετατρέπεται σε διεθνή ενεργειακό κόμβο, την ίδια ώρα που αξιοποιούμε τα φυσικά μας «καύσιμα»  Είμαστε πρωταθλητές, μία από τις δέκα πρώτες χώρες στον κόσμο, παράγουμε σχεδόν το 50% της ηλεκτρικής μας ενέργειας από τον ήλιο και από τον άνεμο",energy,energy crisis,infrastructure development,0.8,0.05,0.0,0.0,0.0,0.1,0.0,0.0,"[['greece', 'location', '1.0'], ['athens metro', 'organization', '0.6'], ['thessaloniki metro', 'organization', '0.6']]"
40," And all this without mentioning other achievements: the digital working card.  It was also fought by the opposition, but today it protects workers and really safeguards their overtime.  The reform of supplementary insurance for young workers.  Every young person today, when he or she is insured on a supplementary basis, has his or her own individual piggy bank, his or her own fund and ""a little bit of money fills the bag"".  And every month there is an extra contribution and the new person knows that this piggy bank is his and he can manage it as he wants.  The Personal Assistant for the disabled, already a measure that is being implemented.  And of course since yesterday, the latest announcement of this government, the 8% increase in all disability benefits of the OPEKA. "," Και όλα αυτά χωρίς να αναφέρω άλλες κατακτήσεις: την ψηφιακή κάρτα εργασίας  Πολεμήθηκε και αυτή από την αντιπολίτευση, όμως προστατεύει σήμερα τους εργαζόμενους και κατοχυρώνει πραγματικά τις υπερωρίες τους  Την αναμόρφωση της επικουρικής ασφάλισης για νέους εργαζόμενους  Κάθε νέος σήμερα όταν ασφαλίζεται επικουρικά έχει το δικό του ατομικό κουμπαρά, το δικό του ταμείο και «φασούλι το φασούλι γεμίζει το σακούλι»  Και κάθε μήνα μπαίνει και μία εισφορά παραπάνω και ξέρει ο νέος ότι αυτός ο κουμπαράς είναι δικός του και μπορεί να τον διαχειριστεί όπως ο ίδιος θέλει  Ο Προσωπικός Βοηθός των αναπήρων, ήδη ένα μέτρο το οποίο υλοποιείται  Και βέβαια από χθες, τελευταία εξαγγελία αυτής της κυβέρνησης, η αύξηση 8% σε όλα τα αναπηρικά επιδόματα του ΟΠΕΚΑ",work,,government achievements,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['the digital working card', 'product', '1.0'], ['opposition', 'organization', '0.8'], ['workers', 'group', '1.0'], ['overtime', 'concept', '0.8'], ['supplementary insurance', 'product', '1.0'], ['young workers', 'group', '0.9'], ['piggy bank', 'concept', '0.8'], ['fund', 'concept', '0.8'], ['personal assistant', 'product', '0.9'], ['disabled', 'group', '0.9'], ['government', 'organization', '1.0'], ['disability benefits', 'concept', '0.9'], ['opeka', 'organization', '0.8']]"
41," The ""My Home"" programme.  I talked before about housing, about the difficulty that young couples have in getting a house.  Ten thousand of our young citizens, young couples can now - the programme is already running - apply.  House up to 150. 000 euros, to own their own home by repaying a soft loan at a cost lower than what you would pay if you were renting a house.  Why the largest part of the interest rate is subsidised by the State. "," Το πρόγραμμα «Σπίτι μου»  Μίλησα πριν για τη στέγη, για τη δυσκολία που έχουν νέα ζευγάρια να αποκτήσουν ένα σπίτι  Δέκα χιλιάδες νέοι συμπολίτες μας, νέα ζευγάρια μπορούν πια -ήδη το πρόγραμμα τρέχει- να κάνουν αίτηση  Σπίτι μέχρι 150 000 ευρώ, να αποκτήσουν το δικό τους σπίτι αποπληρώνοντας ένα ευνοϊκό δάνειο με κόστος χαμηλότερο από αυτό το οποίο θα πληρώνατε εάν ενοικιάζατε ένα σπίτι  Γιατί το μεγαλύτερο κομμάτι του επιτοκίου επιδοτείται από το κράτος",,,housing program,1.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,"[['my home', 'program', '0.95'], ['state', 'organization', '0.8']]"
42," All this, then, friends, did not happen.  They succeeded.  It was based on a well thought out plan which is now being continued.  And I had the opportunity today to speak and present our regional programme for Epirus: 380 projects, €2.7 billion.  A roadmap for a champion Epirus, for a truly underprivileged region which, however, can run faster than the rest of Greece.  I will not go into detail about what we have presented. "," Όλα αυτά, λοιπόν, φίλες και φίλοι, δεν έτυχαν  Πέτυχαν  Ήταν στηριγμένα σε ένα μελετημένο σχέδιο το οποίο τώρα συνεχίζεται  Και είχα την ευκαιρία σήμερα να μιλήσω και να παρουσιάσω το περιφερειακό μας πρόγραμμα για την Ήπειρο: 380 έργα, 2,7 δισεκατομμύρια ευρώ  Ένας οδικός χάρτης για μια Ήπειρο πρωταθλήτρια, για μια πραγματικά αδικημένη περιοχή η οποία, όμως, μπορεί να τρέξει πιο γρήγορα από την υπόλοιπη Ελλάδα  Δεν θα αναφερθώ εκτενώς σε αυτά τα οποία παρουσιάσαμε",government programme,development,regional development,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['epirus', 'location', '1.0'], ['greece', 'location', '0.5']]"
43," But it's worth it for those who are really interested in running through them.  You will see a structured, well thought out plan with specific funding resources, with implementing agencies.  A plan that was developed in consultation with the local government, with my good friend your Regional Governor, Alekos Kachrimanis, the Mayors of the Region, the.  You have indicated to us which projects we should prioritise.  I remember Alekos from the first moment I took over, I can still hear the echo in my ears: ""Ioannina-Kakavia, Ioannina-Kakavia, first priority"".  It becomes the road.  And he's not the only one. "," Αξίζει, όμως, τον κόπο για όσους ενδιαφέρεστε πραγματικά να τα διατρέξετε  Θα δείτε ένα συγκροτημένο, μελετημένο σχέδιο με συγκεκριμένους πόρους χρηματοδότησης, με φορείς υλοποίησης  Ένα σχέδιο το οποίο εκπονήθηκε σε συνεννόηση με την τοπική αυτοδιοίκηση, με τον καλό μου φίλο τον Περιφερειάρχη σας, τον Αλέκο Καχριμάνη, τους Δημάρχους  Εσείς μας υποδείξατε ποια είναι τα έργα τα οποία πρέπει να προτεραιοποιήσουμε  Θυμάμαι τον Αλέκο από την πρώτη στιγμή που ανέλαβα, ακόμα ακούω τον αντίλαλο στα αυτιά μου: «Γιάννενα-Κακαβιά, Γιάννενα-Κακαβιά, πρώτη προτεραιότητα»  Γίνεται ο δρόμος  Και δεν είναι ο μόνος",local government,,infrastructure projects,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['alekos kachrimanis', 'person', '1.0'], ['regional governor', 'organization', '0.7'], ['mayors', 'person', '0.6'], ['ioannina-kakavia', 'location', '1.0'], ['road', 'object', '0.4']]"
44," Because you here know that all the major roads that brought Epirus out of isolation - the Ionian Road, the Egnatia Road, a project first envisioned by Konstantinos Mitsotakis - all these projects have the seal of New Democracy.  Let me add the development of the airport, the hugely important concession of the port of Igoumenitsa, the second largest port in the country.  And I will say again, as I said in the presentation a few hours ago -because those who rush to talk and use terms that may be misunderstood about privatization- what we are doing with the port of Igoumenitsa: we are leasing it, to make it clear, for 40 years.   And the private party has the obligation to launch a series of investments and after 40 years the asset reverts to the State. "," Γιατί εσείς εδώ ξέρετε ότι όλοι οι μεγάλοι οδικοί άξονες οι οποίοι έβγαλαν την Ήπειρο από την απομόνωση -η Ιόνια Οδός, η Εγνατία Οδός, ένα έργο το οποίο οραματίστηκε πρώτος ο Κωνσταντίνος Μητσοτάκης-, όλα τα έργα αυτά έχουν την σφραγίδα της Νέας Δημοκρατίας  Να προσθέσω την αξιοποίηση του αεροδρομίου, την τεράστιας σημασίας παραχώρηση του λιμανιού της Ηγουμενίτσας, του δεύτερου μεγαλύτερου λιμανιού της χώρας  Και θα ξαναπώ, όπως το είπα στην παρουσίαση πριν από λίγες ώρες -επειδή όσοι σπεύδουν και μιλούν και χρησιμοποιούν όρους που μπορεί να είναι παρεξηγήσιμοι περί ιδιωτικοποιήσεων- τι κάνουμε με το λιμάνι της Ηγουμενίτσας: το μισθώνουμε, για να το ξεκαθαρίσω, για 40 χρόνια   Και ο ιδιώτης έχει την υποχρέωση να δρομολογήσει μια σειρά από επενδύσεις και μετά από 40 χρόνια το περιουσιακό στοιχείο επανέρχεται στο Δημόσιο",economy,privatisations,infrastructure development,0.45,0.1,0.0,0.1,0.0,0.1,0.0,0.0,"[['epirus', 'location', '1.0'], ['ionian road', 'title', '1.0'], ['egnatia road', 'title', '1.0'], ['konstantinos mitsotakis', 'person', '1.0'], ['new democracy', 'organization', '1.0'], ['igoumenitsa', 'location', '1.0']]"
45," But only in this way, with the partnership of the public and private sectors, can the major investments that the country needs be made.  Like an emblematic project, the Technology Park here in Ioannina.  We have found half of the RRF funding, we will find the other half.  It is a project that must be implemented in order to exploit the great potential that exists in the technology sector. "," Αλλά μόνο έτσι, με τη σύμπραξη του Δημοσίου και του ιδιωτικού τομέα μπορούν να γίνουν οι μεγάλες επενδύσεις που χρειάζεται ο τόπος  Όπως ένα έργο, εμβληματικό κι αυτό, το Πάρκο Τεχνολογίας εδώ στα Γιάννενα  Έχουμε βρει τη μισή χρηματοδότηση από το RRF, θα βρούμε και την υπόλοιπη μισή  Είναι ένα έργο το οποίο πρέπει να υλοποιηθεί για να αξιοποιήσουμε τη μεγάλη δυναμική που υπάρχει στον κλάδο της τεχνολογίας",economy,investments,partnership,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['ioannina', 'location', '0.3'], ['technology park', 'organization', '0.4'], ['rrf', 'organization', '0.2']]"
46," We should turn our attention to the primary sector, the large irrigation projects, the dam at Kompoti.  Much has been done for farmers in the region, more can be done.  In health, €50 million will be spent only on hospitals in Epirus, where I want to remind you that here alone we have almost 600 new permanent doctors and nurses.  As here in Epirus 437 teachers were appointed, 3. 339 substitutes, three standards, six new schools and a significant amount of money for the local university. "," Να στρέψουμε το βλέμμα μας στον πρωτογενή τομέα, στα μεγάλα αρδευτικά έργα, το φράγμα στο Κομπότι  Πολλά έχουν γίνει για τους αγρότες στην περιοχή, μπορούν να γίνουν περισσότερα  Στην υγεία, 50 εκατομμύρια ευρώ θα δαπανηθούν μόνο για τα νοσοκομεία της Ηπείρου, όπου θέλω να θυμίσω ότι εδώ μόνο έχουμε σχεδόν 600 μόνιμους νέους γιατρούς και νοσηλευτές  Όπως εδώ στην Ήπειρο διορίστηκαν 437 εκπαιδευτικοί, 3 339 αναπληρωτές, τρία πρότυπα, έξι νέα σχολεία, ενώ σημαντικό ποσό προορίζεται και για το τοπικό πανεπιστήμιο",agricultural policy/agriculture,,regional development,0.5,0.1,0.0,0.0,0.0,0.2,0.0,0.0,"[['kompoti', 'location', '1.0', ''], ['epirus', 'location', '1.0']]"
47," You are very fortunate to have an excellent university in Ioannina, which provides excellent quality education, but above all it connects the local economy with education, as it should in any modern academic system.  And of course I attach great importance to the restoration of archaeological sites, in Nicopolis, in Dodoni.  And of course in the protection of the environment, this unique environment that you have here in Epirus, which is your great comparative advantage.  Your two great mountains, Smolica and Tymphi, are now ""Apatity mountains"".  This means that no wind turbines can be put in, no other major works can be done other than very basic maintenance works.  And a personal commitment of mine, a struggle that I have been giving for a long time, that Zagori should finally be included in the list of Unesco's cultural landscapes. "," Είστε πολύ τυχεροί να έχετε ένα εξαιρετικό πανεπιστήμιο στα Γιάννενα, που παρέχει εξαιρετικής ποιότητας μόρφωση, αλλά κυρίως συνδέει την τοπική οικονομία με την εκπαίδευση, όπως πρέπει να γίνεται σε κάθε σύγχρονο ακαδημαϊκό σύστημα  Και βέβαια μεγάλη σημασία αποδίδω στην αποκατάσταση αρχαιολογικών χώρων, στη Νικόπολη, στη Δωδώνη  Και βέβαια στην προστασία του περιβάλλοντος, αυτού του μοναδικού περιβάλλοντος που έχετε εδώ στην Ήπειρο, που είναι το μεγάλο σας συγκριτικό πλεονέκτημα  Τα δύο μεγάλα σας βουνά, ο Σμόλικας και η Τύμφη, είναι πια «Απάτητα βουνά»  Αυτό σημαίνει ότι δεν μπορούν να μπουν ανεμογεννήτριες, δεν μπορούν να γίνουν άλλα σημαντικά έργα πέραν των πολύ βασικών έργων συντήρησης  Και μία δέσμευσή μου προσωπική, έναν αγώνα τον οποίον δίνω εδώ και πολύ καιρό, το Ζαγόρι να εγγραφεί επιτέλους στον κατάλογο των πολιτιστικών τοπίων της Unesco",environment,archaeological sites,education and environment,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,"[['ioannina', 'location', '2'], ['nicopolis', 'location', '1'], ['dodoni', 'location', '1'], ['epirus', 'location', '1'], ['smolica', 'location', '1'], ['tymphi', 'location', '1'], ['""apatity mountains""', 'organization', '1'], ['zagori', 'location', '1'], ['unesco', 'organization', '1']]"
