id,text,text_el,topic,topic-other-context,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
26," We wholeheartedly support the need for financial, legal and advisory support from the state. 	We are building a shield of protection for every woman who has suffered abuse, who has been confronted with violence in the workplace and in her personal life.  The provisions of the Hatzidakis law on violence and harassment in the workplace, voted not only by ND, but also by SYRIZA, PASOK.  	Their sensitivity is not primarily about protecting workers from employer violence and terrorism, but about limiting costs to business.  They say violence and harassment ""are incompatible with promoting sustainable business"".  		In fact, the employer is responsible for the necessary prevention and protection measures, i.e. the employer, who in his position can use violence, even sexual harassment.  	What support has been given to the ""mouths that have opened"" and denounced these behaviours in the workplace.  The evidence is telling. "," Στηρίζουμε ολόψυχα την ανάγκη οικονομικής, νομικής, συμβουλευτικής στήριξής τους από το κράτος 	Χτίζουμε ασπίδα προστασίας σε κάθε γυναίκα που έχει υποστεί κακοποίηση, που έχει βρεθεί αντιμέτωπη με τη βία στο χώρο εργασίας και στην προσωπική της ζωή  Δίχτυ ασφαλείας δεν είναι οι διατάξεις του νόμου Χατζηδάκη για τη βία και την παρενόχληση στο χώρο δουλειάς, που ψήφισαν όχι μόνο η ΝΔ, αλλά και ο ΣΥΡΙΖΑ, το ΠΑΣΟΚ  	Η ευαισθησία τους δεν αφορά κυρίως την προστασία των εργαζομένων από την εργοδοτική βία και τρομοκρατία, αλλά τον περιορισμό του κόστους για τις επιχειρήσεις  Όπως λένε η βία και η παρενόχληση “είναι ασυμβίβαστες με την προώθηση βιώσιμων επιχειρήσεων’  		Μάλιστα, υπεύθυνος για τα αναγκαία μέτρα πρόληψης και προστασίας ορίζεται ο εργοδότης, δηλαδή αυτός που από τη θέση του μπορεί  και να ασκήσει βία, ακόμα και σεξουαλική παρενόχληση  	Ποια στήριξη έχουν βρει τα “στόματα που άνοιξαν” και κατήγγειλαν αυτές τις συμπεριφορές στο χώρο δουλειάς  Τα στοιχεία είναι αποκαλυπτικά",other,justice,domestic violence,workplace violence and harassment,0.0,0.4,0.0,0.1,0.0,0.2,0.0,0.0,"[['hatzidakis law', 'law', '1.0'], ['nd', 'political party', '1.0'], ['syriza', 'political party', '1.0'], ['pasok', 'political party', '1.0']]","[['hatzidakis', 'organization', '0.75'], ['nd', 'political party', '0.75'], ['syriza', 'political party', '0.75'], ['pasok', 'political party', '0.75']]"
27," By the end of 2021, 97 complaints had been made, of which 13 involved sexual harassment.  The majority of them concerned the employer or a manager.  What sanctions have been imposed.  None. "," Μέχρι τέλη 2021 έγιναν 97 καταγγελίες, εκ των οποίων οι 13 αφορούσαν σεξουαλική παρενόχληση  Στην πλειοψηφία τους αφορούσαν στον εργοδότη ή κάποιο διευθυντικό στέλεχος  Τι κυρώσεις υπήρξαν  Καμία",accountability,accountability,other,complaints,-0.6,1.0,0.0,0.5,0.2,0.5,0.0,0.1,"[['2021', 'date', '1.0'], ['sexual harassment', 'crime', '0.7'], ['employer', 'organization', '0.6'], ['manager', 'person', '0.5'], ['sanctions', 'legal', '0.4']]","[['2021', 'date', '1.0'], ['sexual harassment', 'group of people', '0.5'], ['employer', 'organization', '0.9'], ['manager', 'person', '0.8']]"
28," The complainant employers ""got away with it"" and the ""zero tolerance"" was translated in practice into a cover for employer violence and impunity.  What support women who have suffered domestic violence have found.  In our country there are only 44 counselling centres and 19 shelters for battered women, with only 400 places. "," Οι καταγγελλόμενοι εργοδότες “την έβγαλαν καθαρή” και η “μηδενική ανοχή”, μεταφράστηκε στην πράξη, σε κάλυψη της εργοδοτικής βίας και ασυδοσίας  Ποια στήριξη βρήκαν οι γυναίκες που έχουν υποστεί ενδοοικογενειακή βία  Στη χώρα μας υπάρχουν μόνο 44 συμβουλευτικά κέντρα και 19 ξενώνες για κακοποιημένες γυναίκες, με μόλις 400 θέσεις",other,social state,domestic violence,domestic violence,-0.7,0.8,0.2,0.0,0.1,0.25,0.0,0.0,"[['1. complainant employers', 'organization', '0.5'], ['2. zero tolerance', 'policy', '0.5'], ['3. women', 'person', '0.5'], ['4. domestic violence', 'event', '0.5'], ['5. country', 'location', '0.5'], ['6. counselling centres', 'organization', '0.5'], ['7. shelters', 'organization', '0.5'], ['8. battered women', 'person', '0.5']]",[]
29," Despite the superhuman efforts of the workers in these structures, who work on annual contracts for years, a woman has many obstacles to overcome to get back on her feet, to free herself from an abusive relationship.  The KKE fights steadfastly against the factors that give birth to the perpetrators - ""monsters"" and leave women unprotected against the heinous and horrific crimes, sexual violence and abuse, up to the point of femicide. The KKE unconditionally supports the tightening of the criminal framework and the criminal treatment of crimes of violence against women, based on the motive of the perpetrator.  It categorically condemns any instance of impunity or attempts to let the perpetrators of such heinous crimes off the hook. "," Παρά τις υπεράνθρωπες προσπάθειες των εργαζομένων σε αυτές τις δομές, που δουλεύουν με ετήσιες συμβάσεις για χρόνια, μια γυναίκα έχει πολλούς σκοπέλους να ξεπεράσει για να σταθεί στα πόδια της, να απεγκλωβιστεί από μια κακοποιητική σχέση  Το ΚΚΕ μάχεται αταλάντευτα ενάντια στους παράγοντες που γεννούν τους δράστες- “τέρατα” και αφήνουν τις γυναίκες απροστάτευτες στα αποτρόπαια και φρικιαστικά εγκλήματα, στη σεξουαλική βία και κακοποίηση, που φτάνει μέχρι τη γυναικοκτονία Το ΚΚΕ τάσσεται ανεπιφύλακτα υπέρ της αυστηροποίησης του ποινικού πλαισίου και της ποινικής μεταχείρισης των εγκλημάτων βίας κατά των γυναικών, με άξονα το κίνητρο του δράστη  Καταδικάζει κατηγορηματικά κάθε φαινόμενο ατιμωρησίας ή προσπάθειας να πέσουν στα “μαλακά” οι δράστες τέτοιων απεχθών εγκλημάτων",justice,justice,other,violence against women,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.0,"[['kke', 'organization', '3', 'femicide', 'crime', '1', 'violence against women', 'crime', '1', 'perpetrator', 'person', '1', 'impunity', 'concept', '1].']]","[['kke', 'organization', '0.8']]"
30," At the same time, it demands in every area, measures for the effective prevention and protection of abused women, children and the families of victims.  	We reach out to anyone who experiences social exclusion and discrimination on the basis of gender, religion, national or ethnic origin, sexual orientation.  No one and no one should be excluded from modern social rights.  This is the basis for individual rights to flourish as well.  On the path of knowledge and struggle, everyone can acquire the courage, the strength, the endurance, to develop ""antibodies"" to the reactionary models that are sold to us about the position of women. "," Ταυτόχρονα, διεκδικεί σε κάθε χώρο, μέτρα ουσιαστικής πρόληψης και προστασίας των κακοποιημένων γυναικών, των παιδιών, των οικογενειών των θυμάτων  	Απλώνουμε το χέρι σε όποιον και όποια βιώνει τον κοινωνικό αποκλεισμό και τις διακρίσεις με βάση το φύλο, τη θρησκεία, την εθνική ή εθνοτική καταγωγή, το σεξουαλικό προσανατολισμό  Καμία και κανένας να μην αποκλείεται από σύγχρονα κοινωνικά δικαιώματα  Αυτή είναι η βάση για να ανθίσουν και τα ατομικά δικαιώματα  Στο δρόμο της γνώσης και του αγώνα ο καθένας και η καθεμιά μπορεί να αποκτήσει το κουράγιο, τη δύναμη, την αντοχή, να αναπτύξει “αντισώματα” στα αντιδραστικά πρότυπα που μας πλασάρουν για τη θέση της γυναίκας",other,gender,women's rights,gender equality,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,[],"[['abused women', 'person', '0.9'], ['children', 'group of people', '0.8'], ['families of victims', 'group of people', '0.7'], ['gender', 'group of people', '0.9'], ['religion', 'group of people', '0.7'], ['national or ethnic origin', 'group of people', '0.7'], ['sexual orientation', 'group of people', '0.8']]"
31," 		It can reject the so-called ""normality"" of the commodification of sexuality.  Particularly today, when ""official"" and ""unofficial"" prostitution, trafficking, even of children, organised crime is on the rise.  	The acceptance and legalization of prostitution through supposedly ""modernizing"" reform proposals, in order to sustain the sex commodification industry, even through the internet, is not a solution. "," 		Μπορεί να απορρίψει την δήθεν “κανονικότητα” της εμπορευματοποίησης της σεξουαλικότητας  Ιδιαίτερα σήμερα που είναι σε έξαρση τα “επίσημα” και “ανεπίσημα” κυκλώματα πορνείας, trafficking, ακόμα και παιδιών, το οργανωμένο έγκλημα  	Δεν είναι λύση η αποδοχή και νομιμοποίηση της πορνείας μέσω δήθεν “εκσυγχρονιστικών”, μεταρρυθμιστικών προτάσεων, για να συντηρείται η βιομηχανία εμπορευματοποίησης του σεξ, ακόμα και μέσω του διαδικτύου",culture,culture,other,prostitution,-0.8,0.85,0.1,0.3,0.2,0.1,0.0,0.0,"[['1. prostitution', 'entity', ''], ['2. trafficking', 'entity', ''], ['3. children', 'entity', ''], ['4. organised crime', 'entity', ''], ['5. internet', 'entity']]",[]
32," 	In order to enable women, but also men, children, all people regardless of their sexual orientation, to escape from the nets of such circuits, it is essential to ensure that all are universally guaranteed: The right to permanent and stable employment, The right to all-round social protection, The right to financial, legal and psychological support from the necessary scientific personnel. 	Compañeras and compañeros, Friends and friends, Participation in the collective struggle is a source of inspiration for a militant and insubordinate attitude in all fields of life, and in interpersonal relations. 		The KKE gives all its forces to the common struggle of men and women, on the basis of common workers' and people's interests against the common opponent, the power of capital.  Through the common struggle of all, the values of collectivity, solidarity, mutual respect, against social isolation, alienation, racism, become a ""life lesson"".   This is the way the young woman, the pupil, the student, the student of the IEK can breathe a sigh of relief.  So that its dreams and needs are not crushed by the class, social barriers, obstacles and pressures that are formed in the present class school and university.  Because there today, unfortunately, competition, the selfish way of life and thinking is taught as a recipe for ""success"" and ""personal development"" that permeate even interpersonal relationships. "," 	Για να μπορέσουν οι γυναίκες, αλλά και οι άνδρες, τα παιδιά, όλα τα άτομα ανεξαρτήτως σεξουαλικού προσανατολισμού, να ξεφύγουν από τα δίχτυα τέτοιων κυκλωμάτων, είναι βασικό να εξασφαλιστεί σε όλες και όλους καθολικά: Το δικαίωμα στη μόνιμη και σταθερή δουλειά, Το δικαίωμα στην ολόπλευρη κοινωνική προστασία, Στην οικονομική, νομική, ψυχολογική υποστήριξη από το αναγκαίο επιστημονικό προσωπικό 	Συντρόφισσες και σύντροφοι, Φίλες και φίλοι, 	Η συμμετοχή στον συλλογικό αγώνα, αποτελεί πηγή έμπνευσης για αγωνιστική και ανυπότακτη στάση, σε όλα τα πεδία της ζωής, και στις διαπροσωπικές σχέσεις 		Το ΚΚΕ δίνει όλες του τις δυνάμεις στον κοινό αγώνα αντρών και γυναικών, με βάση τα κοινά εργατικά, λαϊκά συμφέροντα απέναντι στον κοινό αντίπαλο, την εξουσία του κεφαλαίου  Μέσα στον κοινό αγώνα όλων, γίνονται “μάθημα ζωής” οι αξίες της συλλογικότητας, της αλληλεγγύης, ο αλληλοσεβασμός, κόντρα στην κοινωνική απομόνωση, την αλλοτρίωση, τον ρατσισμό   Σε αυτό το δρόμο μπορεί να πάρει ανάσα η νέα γυναίκα, μαθήτρια, η φοιτήτρια, η σπουδάστρια των ΙΕΚ  Για να μην συνθλίβονται τα όνειρα και οι ανάγκες της από τους ταξικούς, κοινωνικούς φραγμούς, τα εμπόδια και τις πιέσεις που διαμορφώνονται στο σημερινό ταξικό σχολείο και πανεπιστήμιο  Γιατί εκεί σήμερα, δυστυχώς, διδάσκεται ο ανταγωνισμός, ο εγωιστικός τρόπος ζωής και σκέψης, σαν συνταγή για την “επιτυχία” και την “προσωπική εξέλιξη” που διαπερνούν ακόμα και τις διαπροσωπικές σχέσεις",employment,employment,workers' rights,universal rights,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,"[['women', 'person', '1.0'], ['men', 'person', '1.0'], ['children', 'person', '1.0'], ['sexual orientation', 'person', '0.96'], ['employment', 'organization', '1.0'], ['social protection', 'organization', '1.0'], ['financial support', 'organization', '1.0'], ['legal support', 'organization', '1.0'], ['psychological support', 'organization', '1.0'], ['kke', 'organization', '1.0'], ['workers', 'person', '1.0'], ['people', 'person', '1.0'], ['capital', 'organization', '1.0'], ['collectivity', 'concept', '1.0'], ['solidarity', 'concept', '1.0'], ['mutual respect', 'concept', '1.0'], ['social isolation', 'concept', '1.0'], ['alienation', 'concept', '1.0'], ['racism', 'concept', '1.0'], ['iek', 'organization', '1.0'], ['class', 'concept', '1.0'], ['barriers', 'concept', '1.0'], ['pressures', 'concept', '1.0'], ['competition', 'concept', '1.0'], ['selfishness', 'concept', '1.0'], ['success', 'concept', '0.96'], ['personal development', 'concept', '0.96'], ['interpersonal relationships', 'concept', '0.96']]","[['women', 'person', '1.0'], ['men', 'group of people', '1.0'], ['children', 'group of people', '1.0'], ['sexual orientation', 'group of people', '1.0'], ['compañeras', 'group of people', '0.9'], ['compañeros', 'group of people', '0.9'], ['friends', 'group of people', '1.0'], ['kke', 'organization', '1.0'], ['iek', 'organization', '1.0'], ['power of capital', 'organization', '1.0'], ['social isolation', 'organization', '1.0'], ['alienation', 'organization', '1.0'], ['racism', 'organization', '1.0'], ['class', 'political party', '1.0'], ['school', 'location', '1.0'], ['university', 'location', '1.0'], ['greece', 'country', '1.0']]"
33," 		Trust the KKE in the elections, just as you trust the members of the KNE in the schools, in the schools, in the workplaces.  Whatever the youth has conquered, it has achieved through its struggles, with the forces of the KKE and the KNE leading the way, without waiting for governmental saviours ""from above"".  With the first red vote, the young woman can become a protagonist on the road to real equality and emancipation.  It is up to each and every person, who is angry and indignant, to fight militantly so that: this society that gives birth to miraculous monsters, that man forgets what it means to be human, that man forgets, is finally and irrevocably put in the ""trash can"" of history.  These are the words of the great Bertold Brecht, in the play 'Antigone', which we will have the pleasure of enjoying immediately afterwards. "," 		Εμπιστευτείτε το ΚΚΕ και στις εκλογές, όπως εμπιστεύεστε τα μέλη της ΚΝΕ στις σχολές, στα σχολεία, στους χώρους δουλειάς  Ό,τι έχει κατακτήσει η νεολαία, το κατάφερε με τους αγώνες της, με τις δυνάμεις του ΚΚΕ και της ΚΝΕ μπροστάρηδες, χωρίς να περιμένει κυβερνητικούς σωτήρες “από τα πάνω”  Με πρώτη ψήφο κόκκινη, η νέα γυναίκα μπορεί να γίνει πρωταγωνίστρια στο δρόμο της πραγματικής ισοτιμίας και χειραφέτησης  Είναι στο χέρι καθεμιάς και καθενός, που οργίζεται και αγανακτεί, να παλέψει μαχητικά ώστε:	Αυτή η κοινωνία που θαυμαστά τέρατα γεννά, που τι σημαίνει να σαι άνθρωπος, ο άνθρωπος το λησμονάει, οριστικά κι αμετάκλητα να μπει στο “χρονοντούλαπο” της ιστορίας  Αυτά θα λέγαμε παραφράζοντας τα λόγια του σπουδαίου Μπέρτολντ Μπρεχτ, στο θεατρικό έργο “Αντιγόνη’, που θα έχουμε τη χαρά να απολαύσουμε αμέσως μετά",elections,elections.,youth,elections,0.0,0.8,0.0,0.2,0.5,0.6,0.0,0.0,"[['kke', 'organization', '1.0'], ['kne', 'organization', '1.0'], ['kke', 'organization', '1.0'], ['kne', 'organization', '1.0'], ['youth', 'person', '1.0'], ['kke', 'organization', '1.0'], ['kne', 'organization', '1.0'], ['government', 'organization', '1.0'], ['red', 'color', '1.0'], ['young woman', 'person', '1.0'], ['bertold brecht', 'person', '1.0'], ['antigone', 'work of art', '1.0']]","[['kke', 'organization', '1.0'], ['kne', 'organization', '1.0'], ['forces of the kke', 'group of people', '1.0'], ['forces of the kne', 'group of people', '1.0'], ['young woman', 'person', '1.0'], ['bertold brecht', 'person', '1.0'], ['antigone', 'date', '1.0']]"
34,"	In the face of an increasingly reactionary system, the KKE's proposal to the women of the working-people's majority is a radically different path of development.  A road that puts the working man, woman and man, the child, the pensioner, and the satisfaction of their ever-expanding needs at the centre of the road. 	Our program for worker-people's power and governance is based on social ownership of the means of production, with scientific central planning of social production and social services. 	With the KKE we open the way to free ourselves from the grip of capitalist profit, exploitation and oppression, with the people in power and the owner of the wealth they produce.  For the society of true freedom, socialism-communism, where every woman can be liberated from economic and social constraints.  	On this ground, women's equality and mutual respect between men and women can flourish, relations free of all economic and social dependence. ","	Απέναντι σε ένα σύστημα που γίνεται όλο και πιο αντιδραστικό, η πρόταση του ΚΚΕ στις γυναίκες της εργατικής-λαϊκής πλειοψηφίας, είναι ένας ριζικά διαφορετικός δρόμος ανάπτυξης  Ένας δρόμος, που βάζει στο επίκεντρο τον εργαζόμενο άνθρωπο, γυναίκα κι άνδρα, το παιδί, τον συνταξιούχο, και την ικανοποίηση των συνεχώς διευρυνόμενων αναγκών τους 	Το πρόγραμμα μας για την εργατική-λαϊκή εξουσία και διακυβέρνηση έχει ως βάση την κοινωνική ιδιοκτησία στα μέσα παραγωγής, με επιστημονικό κεντρικό σχεδιασμό της κοινωνικής παραγωγής, των κοινωνικών υπηρεσιών 	Με το ΚΚΕ ανοίγουμε το δρόμο για να απαλλαγούμε από το βραχνά του καπιταλιστικού κέρδους, της εκμετάλλευσης και καταπίεσης, με το λαό στη εξουσία και ιδιοκτήτη του πλούτου που παράγει  Για την κοινωνία της πραγματικής ελευθερίας, το σοσιαλισμό-κομμουνισμό, όπου μπορεί να απελευθερωθεί κάθε γυναίκα από οικονομικούς και κοινωνικούς καταναγκασμούς  	Σε αυτό το έδαφος μπορούν να ανθίσουν η ισοτιμία της γυναίκας και ο αλληλοσεβασμός μεταξύ ανδρών-γυναικών, σχέσεις απαλλαγμένες από κάθε οικονομική, κοινωνική εξάρτηση",other,economy,other,socialism-communism,0.0,0.8,0.3,0.2,0.0,0.3,0.0,0.0,"[['kke', 'organization', '1.0'], [""working-people's majority"", 'group of people', '1.0'], ['working man', 'person', '0.7'], ['woman', 'person', '0.7'], ['child', 'person', '0.7'], ['pensioner', 'person', '0.7'], [""worker-people's power and governance"", 'concept', '1.0'], ['social ownership', 'concept', '0.8'], ['means of production', 'object', '0.7'], ['scientific central planning', 'concept', '0.9'], ['social production', 'concept', '0.8'], ['social services', 'concept', '0.7'], ['capitalist profit', 'concept', '0.8'], ['exploitation', 'concept', '0.8'], ['oppression', 'concept', '0.8'], ['society', 'concept', '0.6'], ['true freedom', 'concept', '0.7'], ['socialism-communism', 'concept', '0.7']]","[['kke', 'organization', '1.0'], [""working-people's majority"", 'group of people', '1.0'], ['working man', 'person', '0.9'], ['woman', 'person', '0.9'], ['child', 'person', '0.9'], ['pensioner', 'person', '0.9'], ['kke', 'organization', '1.0'], [""worker-people's power"", 'group of people', '0.9'], ['social ownership', 'organization', '0.8'], ['social production', 'organization', '0.8'], ['social services', 'organization', '0.8'], ['kke', 'organization', '1.0'], ['capitalist', 'political party', '0.8'], ['kke', 'organization', '1.0'], ['people', 'group of people', '0.9'], ['wealth', 'organization', '0.7'], ['women', 'group of people', '0.8'], ['economic', 'organization', '0.7'], ['social', 'organization', '0.7']]"
35," 	We therefore call upon you, ahead of the elections, to decisively strengthen the KKE.  We can make a difference.  VOTE KKE for the life we dream of and deserve in the 21st century.  FOR THE GREAT, THE BEAUTIFUL, THE SHOCKING. ATHENS 08/03/2023 THE PRESS OFFICE OF THE KEKE CE.  "," 	Σας καλούμε λοιπόν, μπροστά στις εκλογές να ενισχύσετε αποφασιστικά το ΚΚΕ  Μπορούμε να κάνουμε τη διαφορά  ΨΗΦΙΖΟΥΜΕ ΚΚΕ ΓΙΑ ΤΗ ΖΩΗ ΠΟΥ ΟΝΕΙΡΕΥΟΜΑΣΤΕ ΚΑΙ ΜΑΣ ΑΞΙΖΕΙ ΤΟΝ 21ο ΑΙΩΝΑ  ΓΙΑ ΤΟ ΜΕΓΑΛΟ, ΤΟ ΩΡΑΙΟ, ΤΟ ΣΥΓΚΛΟΝΙΣΤΙΚΟ ΑΘΗΝΑ 08/03/2023                                                  ΤΟ ΓΡΑΦΕΙΟ ΤΥΠΟΥ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ",other,elections,other,elections,0.75,0.8,0.2,0.1,0.0,0.8,0.0,0.0,"[['kke', 'organization', '0.9'], ['athens', 'location', '0.7'], ['08/03/2023', 'date', '0.9'], ['keke ce', 'organization', '0.8']]","[['keke', 'organization', '1.0'], ['kke', 'political party', '1.0'], ['athens', 'location', '1.0'], ['08/03/2023', 'date', '1.0']]"
