id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
25," On behalf of the Mitsotakis regime. So from the Maximos mansion these surveillance is done.   And we haven't seen anyone held accountable for that.  We have not seen anyone charged with this crime.  In any civilized democratic country, in any European rule of law, such a scandal would have led to the resignation of both the government and the perpetrator, first of all, the Prime Minister himself.  But no one is giving up, no one is apologizing, it's a normality of what is happening and the Prosecutor of the Supreme Court, instead of trying to solve the crime, is trying to find a way to prevent the revelations and to terrorize those who reveal the crime. "," Για λογαριασμό του καθεστώτος Μητσοτάκη Από το μέγαρο Μαξίμου λοιπόν γίνονται αυτές οι παρακολουθήσεις   Και δεν είδαμε κανέναν να λογοδοτήσει γι' αυτό  Δεν είδαμε κανέναν να κατηγορείται για το έγκλημα αυτό  Σε  κάθε πολιτισμένη δημοκρατική χώρα, σε κάθε ευρωπαϊκό κράτος δικαίου, ένα τέτοιο σκάνδαλο  θα είχε οδηγήσει σε παραίτηση τόσο την κυβέρνηση όσο και τον ηθικό αυτουργό πρώτα απ’ όλα, τον ίδιο τον Πρωθυπουργό  Εδώ όμως κανείς δεν παραιτείται, κανείς δεν απολογείται, είναι μια κανονικότητα όλο αυτό που συμβαίνει και ο Εισαγγελέας του Αρείου Πάγου αντί να ψάξει να διαλευκάνει το έγκλημα, ψάχνει να βρει  πως θα εμποδίσει τις αποκαλύψεις και πως θα τρομοκρατήσει εκείνους που αποκαλύπτουν το έγκλημα",accountability,wiretapping,surveillance scandal,-0.8,0.9,0.5,0.7,0.6,0.7,0.5,0.2,"[['mitsotakis', 'person', '1.0'], ['maximos mansion', 'location', '1.0'], ['prime minister', 'person', '1.0'], ['prosecutor of the supreme court', 'person', '1.0']]","[['mitsotakis', 'person', '0.9'], ['maximos mansion', 'location', '0.8'], ['prime minister', 'person', '0.7'], ['prosecutor of the supreme court', 'organization', '0.6']]"
26,"This is, unfortunately, the Greece of Mr.  Mitsotakis.  Greece of inexactness, corruption, anarchy, family rule, Greece of institutional collapse, Greece of injustice.  And this Greece does not deserve us.  Whatever we are, whatever we believe, we don't deserve.  Whether we are left-wing, centrist or right-wing, this Greece does not deserve us.  I said it this morning in Argos. ","Αυτή είναι, δυστυχώς, η Ελλάδα του κ  Μητσοτάκη  Η Ελλάδα της ακρίβειας, της διαφθοράς, της αναξιοκρατίας, της οικογενειοκρατίας, η Ελλάδα της θεσμικής καταρράκωσης, η Ελλάδα της αδικίας  Και αυτή η Ελλάδα δεν μας αξίζει  Ό,τι  και να είμαστε, ότι και να πιστεύουμε, δεν μας αξίζει  Είτε είμαστε  Αριστεροί, είτε Κεντρώοι είτε Δεξιοί, αυτή η Ελλάδα δεν μας αξίζει  Το είπα και σήμερα το πρωί στο Άργος",corruption,corruption,greece,-0.9,0.9,0.8,0.6,0.7,0.3,0.5,0.2,"[['greece', 'location', '1.0'], ['mr. mitsotakis', 'person', '1.0'], ['argos', 'location', '1.0']]","[['mr. mitsotakis', 'person', '0.9'], ['greece', 'location', '1.0'], ['argos', 'location', '1.0']]"
27," Nobody, neither right-wing, nor left-wing, nor centrist, wants injustice, cannot live with this injustice.  They advertised an executive state and eventually built an incompetent, inefficient, family, partisan state.  A State A. Ε. "," Κανένας, ούτε Δεξιός, ούτε Αριστερός ούτε Κεντρώος δεν επιθυμεί την αδικία, δεν μπορεί να ζήσει με αυτή την αδικία  Διαφήμισαν επιτελικό κράτος και έχτισαν τελικά ένα ανίκανο, αναποτελεσματικό, οικογενειακό, κομματικό κράτος  Ένα κράτος Α Ε",corruption,injustice,state corruption,-0.7,0.7,0.2,0.2,0.3,0.2,0.5,0.1,"[['state a', 'organization', '1.0']]","[['state a.ε.', 'organization', '1.0'], ['executive state', 'political party', '0.5'], ['left-wing', 'political party', '0.5'], ['right-wing', 'political party', '0.5'], ['centrist', 'political party', '0.5']]"
28,  They act as if they own the country.  Like they own this country.  They made family rule and buffoonery the norm. ,  Λειτουργούν σα να είναι οι  ιδιοκτήτες της χώρας  Σαν αυτή η χώρα να τους ανήκει  Έκαναν κανονικότητα την οικογενειοκρατία και το ρουσφέτι,political parties,corruption,political corruption,-0.9,0.9,1.0,0.7,0.6,0.75,0.5,0.4,[],[]
29," They undermined the authority and independence of the judiciary in a provocative manner. They have reached the point where their party owes more than 400 million in loans and loans to banks, Greek taxpayers' money, and they are not ashamed to impose the housing grab on the most vulnerable.  They are not ashamed to give millions of euros in loans to ministers, while the new bankruptcy law that they have voted for persecutes thousands of small and medium-sized businesses with auctions, for a few thousand euros of debts.  They keep hiring police officers instead of hiring teachers, hiring teachers, hiring doctors, for the NHS. "," Υπονόμευσαν το κύρος και την ανεξαρτησία της Δικαιοσύνης με τρόπο  προκλητικό Έφτασαν το κόμμα τους να χρωστά πάνω από 400 εκατομμύρια δανεικά και αγύριστα στις τράπεζες, λεφτά του Έλληνα φορολογούμενου, και δεν ντρέπονται οι ίδιοι  να επιβάλλουν την αρπαγή της στέγης των πιο ευάλωτων  Δεν ντρέπονται να χαρίζουν δάνεια εκατομμυρίων στους Υπουργούς, ενώ με τον νέο πτωχευτικό που ψήφισαν καταδιώκονται με πλειστηριασμούς χιλιάδες μικρομεσαίοι, για μερικές χιλιάδες ευρώ χρέη  Προσλαμβάνουν διαρκώς αστυνομικούς αντί να προσλάβουν δασκάλους, να προσλάβουν καθηγητές, να προσλάβουν γιατρούς, για το ΕΣΥ",corruption,judicial independence,political corruption,-0.9,0.8,0.2,0.9,0.5,0.8,0.9,0.0,"[['judiciary', 'organization', '0.9'], ['greek taxpayers', 'organization', '0.9'], ['nhs', 'organization', '0.9']]",[]
30," They dismantle public health, education, every social protection structure. They organized the biggest income redistribution that has ever happened in the country since the post-independence period, in two ways: By subsidizing with state money, keeping VAT and excise tax high at a time when inflation has gone through the roof, thus increasing revenues to the Public Treasury by looting consumers to subsidize what: subsidies, to go to energy companies, refineries, supermarkets. And at the same time, through the invasion of the funds in the loans of the citizens, with all sorts of crows that they had even in their own Parliamentary Group and pretend not to understand that they have them in their Parliamentary Group, the honorable Mr. Patsis, they organized and organize the greatest redistribution of wealth that has happened in the country since the post-war period. From the many to the few. "," Διαλύουν τη δημόσια Υγεία, την Παιδεία, κάθε δομή κοινωνικής προστασίας Οργάνωσαν τη μεγαλύτερη αναδιανομή εισοδήματος που έχει συμβεί ποτέ στη χώρα από τη μεταπολίτευση, με δυο τρόπους: Με τις επιδοτήσεις με κρατικό χρήμα, κρατώντας υψηλά ΦΠΑ και ειδικό φόρο κατανάλωσης την ώρα που ο πληθωρισμός έχει ξεπεράσει κάθε όριο, αυξάνοντας έτσι τα έσοδα στα Δημόσια Ταμεία λεηλατώντας τους καταναλωτές, για να επιδοτούν τι: Επιχορηγήσεις, να πηγαίνουν τα χρήματα στις εταιρείες της ενέργειας, στα διυλιστήρια, στα σούπερ μάρκετ Και ταυτόχρονα, μέσα από την  εισβολή των funds στα δάνεια των πολιτών, με τα λογής κοράκια που είχαν ακόμα και στην ίδια τους τη Κοινοβουλευτική Ομάδα και κάνουν ότι δεν καταλαβαίνουν ότι τα έχουν στην Κοινοβουλευτικό τους Ομάδα, τον  αξιότιμο κύριο Πάτση, οργάνωσαν και οργανώνουν τη μεγαλύτερη αναδιανομή πλούτου που έχει συμβεί στη χώρα από τη μεταπολίτευση και μετά Από τους πολλούς στους ολίγους",public sector,austerity,income redistribution,-0.95,1.0,0.8,0.9,0.6,0.8,0.9,0.1,"[['public health', 'organization', '1.0'], ['education', 'organization', '1.0'], ['social protection structure', 'organization', '1.0'], ['income redistribution', 'event', '1.0'], ['state money', 'organization', '1.0'], ['vat', 'organization', '1.0'], ['excise tax', 'organization', '1.0'], ['inflation', 'event', '1.0'], ['revenues', 'organization', '1.0'], ['public treasury', 'organization', '1.0'], ['consumers', 'group', '1.0'], ['energy companies', 'organization', '1.0'], ['refineries', 'organization', '1.0'], ['supermarkets', 'organization', '1.0'], ['invasion of funds', 'event', '1.0'], ['loans', 'organization', '1.0'], ['citizens', 'group', '1.0'], ['parliamentary group', 'organization', '1.0'], ['mr. patsis', 'person', '1.0'], ['redistribution of wealth', 'event', '1.0']]","[['public health', 'organization', '0.6'], ['education', 'organization', '0.6'], ['social protection structure', 'organization', '0.6'], ['country', 'country', '1.0'], ['post-independence period', 'date', '1.0'], ['state', 'organization', '0.6'], ['vat', 'organization', '0.6'], ['excise tax', 'organization', '0.6'], ['inflation', 'organization', '0.6'], ['public treasury', 'organization', '0.6'], ['consumers', 'group of people', '0.6'], ['energy companies', 'organization', '0.6'], ['refineries', 'organization', '0.6'], ['supermarkets', 'organization', '0.6'], ['invasion', 'organization', '0.6'], ['loans', 'organization', '0.6'], ['citizens', 'group of people', '0.6'], ['parliamentary group', 'organization', '0.6'], ['mr. patsis', 'person', '0.6'], ['post-war period', 'date', '1.0'], ['wealth', 'organization', '0.6']]"
31," From the middle class to the powerful and the funds.   They promised, before the 19 elections, that they would support the middle class.  And what has become of the middle class in our country today?  Living on coupons.  With coupons in supermarkets, with coupons in petrol stations, with coupons for electricity, everywhere with coupons. They abolished the eight-hour working day and imposed a labour jungle. "," Από τη μεσαία τάξη στους ισχυρούς και στα funds   Υποσχέθηκαν, πριν από τις εκλογές του ’19, ότι θα στηρίξουν τη μεσαία τάξη  Και πού κατάντησε σήμερα η μεσαία τάξη στον τόπο μας  Να ζει με κουπόνια  Με κουπόνια στα σούπερ μάρκετ, με κουπόνια στα πρατήρια της βενζίνης, με κουπόνια για το ηλεκτρικό ρεύμα, παντού με κουπόνια Κατάργησαν το οχτάωρο και επέβαλαν εργασιακή ζούγκλα",employment,working class,middle class,-0.8,0.85,0.1,0.6,0.2,0.7,0.5,0.0,"[['19 elections', 'date', '1.0'], ['middle class', 'person', '0.8'], ['country', 'location', '0.6'], ['supermarkets', 'organization', '0.6'], ['petrol stations', 'organization', '0.6'], ['electricity', 'organization', '0.6'], ['eight-hour working day', 'event', '0.8'], ['labour jungle', 'event', '0.4']]","[['middle class', 'group of people', '0.8'], ['19', 'date', '0.8'], ['coupons', 'group of people', '0.5 (assuming the author refers to people who use coupons)'], ['supermarkets', 'organization', '0.5'], ['petrol stations', 'organization', '0.5'], ['electricity', 'organization', '0.5'], ['eight-hour working day', 'organization', '0.5']]"
32," They have ennobled Culture in cement and antiquities and left Art and the world of Art, without support, without rights, without a future.   But, what else is Greece if it is not its culture.  what else is our country if it is not culture and if we do not support culture and the people of culture, how can we have a future. And the most outrageous thing is that by taking advantage of the extraordinary circumstances of the pandemic they changed the laws and managed, how they managed it is a big question, but they managed it, to distribute almost 10 billion euros through direct awards and closed tenders, mostly to companies that were set up three days before the award of the project. "," Ευτέλισαν τον Πολιτισμό σε τσιμέντο και αρχαιοκαπηλία και άφησαν την Τέχνη και τον κόσμο της Τέχνης, χωρίς στήριξη, χωρίς δικαιώματα, χωρίς μέλλον   Αλλά, τι άλλο είναι η Ελλάδα αν δεν είναι ο πολιτισμός της  τι άλλο είναι η χώρα μας αν δεν είναι πολιτισμός και αν δε στηρίξουμε τον πολιτισμό και τους ανθρώπους του Πολιτισμού, πώς θα έχουμε μέλλον Και το πιο εξωφρενικό, είναι ότι εκμεταλλευόμενοι τις έκτακτες συνθήκες της πανδημίας άλλαξαν τους νόμους και κατάφεραν, πώς το κατάφεραν είναι ένα μεγάλο ερώτημα, αλλά το κατάφεραν, να μοιράσουν σχεδόν 10 δισεκατομμύρια ευρώ με απευθείας αναθέσεις και κλειστούς διαγωνισμούς, ως επί το πλείστον  σε εταιρείες που φτιάχτηκαν τρεις μέρες πριν την ανάθεση του έργου",culture,artists,culture,-0.8,0.85,0.0,0.3,0.3,0.4,0.2,0.1,"[['greece', 'location', '0.9'], ['culture', 'organization', '0.8'], ['art', 'organization', '0.7'], ['the world of art', 'organization', '0.6'], ['pandemic', 'event', '0.8']]","[['greece', 'country', '1.0'], ['art', 'group of people', '0.8'], ['pandemic', 'date', '0.7'], ['culture', 'organization', '0.6'], ['companies', 'organization', '0.6']]"
33,"This is the Greece of Mr.  Mitsotakis.  And this Greece hurts us all.  And I want to address today, not only to the Left and the Left, the progressive and the progressive, but also to the conservative citizens.  I am absolutely sure that this party and this Greece that Mr.  Mitsotakis, neither can conservative citizens deserve, nor can conservative citizens feel comfortable.  But they feel ashamed. ","Αυτή είναι η Ελλάδα του κ  Μητσοτάκη  Και η Ελλάδα αυτή μας πληγώνει όλους  Και θέλω σήμερα ν’ απευθυνθώ, όχι μόνο στους Αριστερούς και τις Αριστερές, τους προοδευτικούς και τις προοδευτικές, αλλά και στους συντηρητικούς πολίτες  Είμαι απόλυτα βέβαιος ότι αυτό το κόμμα και αυτή η Ελλάδα που έφτιαξε ο κ  Μητσοτάκης, ούτε στους συντηρητικούς  πολίτες μπορεί ν’ αξίζει, ούτε οι συντηρητικοί πολίτες μπορεί να αισθάνονται άνετα  Αλλά αισθάνονται ντροπή",political parties,other,greek politics,-0.9,0.95,0.3,0.5,0.2,0.5,0.2,0.0,"[['greece', 'location', '1.0'], ['mr. mitsotakis', 'person', '1.0']]","[['mr. mitsotakis', 'person', '0.9'], ['left', 'group of people', '0.5'], ['progressive', 'group of people', '0.5'], ['conservative citizens', 'group of people', '0.7'], ['party', 'organization', '0.3'], ['greece', 'country', '0.8']]"
34," That's why the day after the elections, regardless of which party we belong to, regardless of what ideas we have, we have to see what day will dawn on us.  If this government and this Prime Minister are given a mandate to renew their mandate, those who broke the rule of law with the wiretaps, those who destroyed the state itself with the buffets, those who organized this great plundering of wealth redistribution, what else will they do if they are completely unaccountable for another 4 years? It is therefore a national obligation and duty to fight together to keep society standing.  Let us all fight together for a great political change that will mean a change in our daily life, a change in our lives.  With more justice and prosperity for all.  And I believe that this Greece that is hurting us, we must and we can change it.  To defeat the perpetrators of economic and national decline. "," Γι' αυτό την επομένη των εκλογών, ανεξάρτητα από το σε ποιο κόμμα ανήκουμε, ποιες ιδέες έχουμε, πρέπει να δούμε ποια μέρα θα μας ξημερώσει  Αν αυτή η κυβέρνηση και αυτός ο Πρωθυπουργός πάρουν εντολή ανανέωσης της θητείας τους, αυτοί που καταρράκωσαν το κράτος δικαίου με τις υποκλοπές, αυτοί που διέλυσαν  το ίδιο το κράτος με τα ρουσφέτια, αυτοί που οργάνωσαν τη μεγάλη αυτή λεηλασία αναδιανομής του πλούτου, τι άλλο θα κάνουν, αν είναι απολύτως ανεξέλεγκτοι για άλλα 4 χρόνια Είναι λοιπόν εθνική υποχρέωση και καθήκον να παλέψουμε όλοι μαζί για να σταθεί η κοινωνία όρθια  Να παλέψουμε όλοι μαζί για μια μεγάλη πολιτική αλλαγή που θα σημαίνει και αλλαγή στην καθημερινότητά μας, αλλαγή στη ζωή μας  Με περισσότερη δικαιοσύνη και προκοπή για όλους  Και πιστεύω ότι αυτή η Ελλάδα που μας πληγώνει, πρέπει και μπορούμε να την αλλάξουμε  Να νικήσουμε τους αυτουργούς της οικονομικής και εθνικής κατάπτωσης",elections,lack of accountability,greek elections,-0.4,0.65,0.2,0.2,0.3,0.2,0.2,0.0,"[['prime minister', 'person', '0.8'], ['government', 'organization', '0.7'], ['rule of law', 'other', '0.6'], ['wiretaps', 'other', '0.5'], ['state', 'organization', '0.7'], ['buffets', 'other', '0.5'], ['wealth redistribution', 'other', '0.6'], ['greece', 'location', '0.7']]","[['elections', 'date', 'medium'], ['government', 'organization', 'high'], ['prime minister', 'person', 'high'], ['wiretaps', 'group of people', 'low'], ['state', 'organization', 'high'], ['buffets', 'group of people', 'low'], ['wealth redistribution', 'organization', 'low'], ['society', 'organization', 'medium'], ['greece', 'location', 'high']]"
35," Defeat the stereotype that suits them.  What is the stereotype.  ""Everyone is the same, nothing changes"".  Yes, it can change. "," Να νικήσουμε το στερεότυπο που τους βολεύει  Ποιο είναι το στερεότυπο  «Όλοι ίδιοι είναι, τίποτα δεν αλλάζει»  Ναι, μπορεί ν’ αλλάξει",other,other,stereotypes,0.5,0.0,0.0,0.1,0.0,0.2,0.0,0.0,[],[]
36," And no, we're not all the same.  We are not all the same.  One can accuse us of many things.  For mistakes, for wrong choices.  There is one thing we cannot be blamed for: For our honesty.  For our clean front.  For our clean hands. "," Και όχι, δεν είμαστε όλοι το ίδιο  Δεν είμαστε όλοι το ίδιο  Μπορεί κανείς να μας κατηγορήσει για πολλά  Για λάθη, για λάθος επιλογές  Για ένα πράγμα δεν μπορεί κανείς να μας κατηγορήσει: Για την εντιμότητά μας  Για το καθαρό μας μέτωπο  Για τα καθαρά μας χέρια",corruption,other,individuality,0.0,0.1,0.0,0.2,0.2,0.2,0.0,0.0,[],[]
37," We took over the country in conditions of disintegration and bankruptcy.  We worked hard to get the country out of the mire of bankruptcy.  We made mistakes.  Yes, we made mistakes. "," Παραλάβαμε τη χώρα σε συνθήκες διάλυσης και  χρεοκοπίας  Δουλέψαμε σκληρά για να βγάλουμε τη χώρα από το βούρκο της χρεοκοπίας  Κάναμε λάθη  Ναι, κάναμε λάθη",economy,bankruptcy,country's recovery,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
38," But we got the country out of the memoranda, we regulated the debt.  We left 37 billion in the public purse.  We didn't give 10 billion in assignments.  We did not fill the Public Utility Companies with red golden boys as they have been filled with blue golden boys, grasshoppers looting the public purse. "," Βγάλαμε όμως τη χώρα από τα μνημόνια, ρυθμίσαμε το χρέος  Αφήσαμε 37 δισεκατομμύρια στο δημόσιο Ταμείο  Δε δώσαμε εμείς 10 δισεκατομμύρια σε αναθέσεις  Δε γεμίσαμε τις εταιρείες της Δημόσιας Κοινωνικής Ωφέλειας, με κόκκινα golden boys όπως έχουν γεμίσει αυτοί με γαλάζια golden boys, ακρίδες που λεηλατούν το δημόσιο χρήμα",debt,debt regulations,economy,0.75,0.2,0.0,0.2,0.2,0.5,0.0,0.0,[],[]
39," It's not in our DNA to profit, to be profligate.  In our DNA is justice, it's honesty, it's humanity.  We care about society.  Because we are part of this society.  This is our difference. "," Δεν είναι στο δικό μας DNA το κέρδος, η αισχροκέρδεια  Στο δικό μας DNA είναι η δικαιοσύνη, είναι η εντιμότητα, είναι η ανθρωπιά  Νοιαζόμαστε για την κοινωνία  Γιατί είμαστε κομμάτι αυτής της κοινωνίας  Αυτή είναι η διαφορά μας",other,other,society,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['dna', 'other', '1.0'], ['justice', 'other', '1.0'], ['honesty', 'other', '1.0'], ['humanity', 'other', '1.0.']]","[['dna', 'organization', '0.9'], ['society', 'group of people', '0.7']]"
40," These elections, friends, are a historic opportunity to answer the crucial dilemmas that stand before us.  What are these crucial dilemmas:First of all: Truth or cover-up.  Honesty or corruption.  Democracy or family rule. "," Οι εκλογές αυτές φίλες και φίλοι, είναι μια ιστορική ευκαιρία να απαντήσουμε στα κρίσιμα διλήμματα που ορθώνονται μπροστά μας  Ποια είναι αυτά τα κρίσιμα διλήμματα:Πρώτα απ’ όλα: Αλήθεια ή συγκάλυψη  Εντιμότητα ή διαφθορά  Δημοκρατία ή οικογενειοκρατία",elections,corruption,elections,0.5,1.0,0.5,0.1,0.1,0.5,0.0,0.0,"[['elections', 'event', '1.0'], ['truth', 'other', '1.0'], ['honesty', 'other', '1.0'], ['democracy', 'other', '1.0']]",[]
41,"  Justice for all or privileges for a few.  These are the crucial dilemmas, these are the big questions that every Greek is called upon to answer on May 21.  I am sure that the answer that he will give at the polls, the important answer that the Greek people will give, will be: Justice.  Justice everywhere.  Because the need and the demand for justice permeate today the entire Greek society. ","  Δικαιοσύνη για όλους ή προνόμια για λίγους  Αυτά είναι τα κρίσιμα διλήμματα, αυτά είναι τα μεγάλα ερωτήματα τα οποία καλείται κάθε Ελληνίδα και κάθε Έλληνας ν’ απαντήσει στις 21 του Μάη  Είμαι βέβαιος ότι η απάντηση που θα δώσει στις κάλπες, σημαντικό απάντηση που θα δώσει ο ελληνικός λαός, θα είναι: Δικαιοσύνη  Δικαιοσύνη παντού  Γιατί η ανάγκη και το αίτημα της δικαιοσύνης διαπερνούν σήμερα όλη την ελληνική κοινωνία",justice,injustice,justice,0.75,0.1,0.0,0.0,0.0,0.1,0.2,0.0,"[['greek', 'norp', '1.0'], ['may 21', 'date', '1.0'], ['greek people', 'norp', '1.0'], ['greek society', 'norp', '1.0']]","[['greek', 'country', '1.0'], ['may 21', 'date', '1.0'], ['greek people', 'group of people', '1.0']]"
42,"And you know, we're beginning to understand this now, all of us.  When we walk in the streets, when we talk in cafes, when we go out in the squares.  The climate has changed. ","Και ξέρετε, έχουμε αρχίσει αυτό πια να το καταλαβαίνουμε όλοι και όλες  Όταν περπατάμε στους δρόμους, όταν μιλάμε στα καφενεία, όταν βγαίνουμε στις πλατείες  Το κλίμα έχει αλλάξει",environment,other,climate,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
43," Let them put numbers and bars on the news reports.  We know them well, the real numbers and the real correlations.  We see them in the neighbourhoods, in the workplaces, in the squares and in the cafes.  We see them, we know the real correlations. "," Αφήστε τους να βγάζουν αριθμούς και μπάρες στα δελτία των ειδήσεων  Εμείς τους ξέρουμε καλά, τους πραγματικούς αριθμούς και τους πραγματικούς συσχετισμούς  Τους βλέπουμε μέσα στις γειτονιές, μέσα στους χώρους δουλειάς, στις πλατείες και στα καφενεία  Τους βλέπουμε, τους ξέρουμε τους πραγματικούς συσχετισμούς",other,other,statistics or data analysis,0.0,0.2,0.0,0.1,0.2,0.8,0.2,0.0,[],"[['neighbourhoods', 'location', '0.5'], ['workplaces', 'location', '0.5'], ['squares', 'location', '0.5'], ['cafes', 'location', '0.5']]"
44,"So today, from here, from Kalamata, which as I said at the beginning of my speech is significant, from here we started the great battle, the great political march for the great victory in 2015, from here we start today.  So from here, from Kalamata, I want to invite you all together to co-sign this national plan that the country needs, a national plan for the uplift and regeneration of our country.  And this plan has two words: JUSTICE EVERYWHERE.  It is the plan for the reconstruction of the state, it is the plan for the recovery of the economy, it is the plan for the strengthening of social protection, but also for the necessary breathing space for democracy itself. ","Θέλω λοιπόν σήμερα, από δω, από την Καλαμάτα, που όπως είπα στην αρχή της ομιλίας μου είναι σημαδιακό, από δω ξεκινήσαμε  τη μεγάλη μάχη, τη μεγάλη πολιτική πορεία για τη μεγάλη νίκη το 2015, από δω ξεκινάμε και σήμερα  Θέλω λοιπόν από δω, από την Καλαμάτα, να σας καλέσω όλες και όλους μαζί, να  συνυπογράψουμε αυτό το εθνικό σχέδιο  που έχει ανάγκη ο τόπος, ένα εθνικό σχέδιο ανάταξης και αναγέννησης της πατρίδας μας  Και αυτό το σχέδιο έχει δυο λέξεις: ΔΙΚΑΙΟΣΥΝΗ ΠΑΝΤΟΥ  Είναι το σχέδιο για την ανασυγκρότηση του κράτους, είναι το σχέδιο για την ανάταξη της οικονομίας, είναι το σχέδιο για την ενίσχυση της κοινωνικής προστασίας, αλλά και για την αναγκαία ανάσα της ίδιας της  δημοκρατίας",justice,injustice,national plan,0.6878,0.2,0.0,0.0,0.0,0.2,0.4,0.0,"[['kalamata', 'location', '1.0'], ['2015', 'date', '1.0']]","[['kalamata', 'location', '1.0'], ['2015', 'date', '1.0']]"
45," Our national plan seeks to put the country back on the path of European normality.  Note the irony, those who were demonstrating saying ""we are staying in Europe"" are the ones who have led the country today miles away from what Europe means.  Why Europe means above all the rule of law. So what we want to do is to make Greece, to make Greece a normal European country again.  Fighting glaring inequalities.  With a slogan that I think you will also like, because it's catchy, short, simple and to the point. "," Το εθνικό μας σχέδιό επιδιώκει να επαναφέρουμε τη χώρα σε τροχιά  ευρωπαϊκής κανονικότητας  Προσέξτε ειρωνεία της τύχης, αυτοί οι οποίοι διαδήλωναν λέγοντας «μένουμε Ευρώπη», είναι αυτοί που οδήγησαν τη χώρα σήμερα μίλια μακριά από αυτό που σημαίνει Ευρώπη  Γιατί Ευρώπη σημαίνει πάνω απ’ όλα κράτος δικαίου Εμείς λοιπόν αυτό το οποίο θέλουμε να κάνουμε, είναι να ξαναγίνει η Ελλάδα, να γίνει η Ελλάδα μια κανονική ευρωπαϊκή χώρα  Να καταπολεμήσουμε τις κραυγαλέες ανισότητες  Με ένα σύνθημα που νομίζω ότι θα αρέσει και σ’ εσάς, γιατί είναι εύηχο, σύντομο, απλό και περιεκτικό",europe,other,greek recovery,0.4,0.2,0.3,0.1,0.2,0.2,0.0,0.0,"[['greece', 'location', '0.9'], ['europe', 'location', '0.8']]","[['greece', 'location', '1.0'], ['europe', 'country', '1.0'], ['european', 'organization', '0.8'], ['europe', 'location', '0.7'], ['greece', 'organization', '0.6'], ['rule of law', 'organization', '0.5'], ['irony', 'organization', '0.3']]"
46,"What it means to vote for SYRIZA.  It means higher wages, lower prices, debt regulation and an efficient state.  This is what a vote for SYRIZA Progressive Alliance means. ","Τι σημαίνει ψήφος στο ΣΥΡΙΖΑ  Σημαίνει αύξηση μισθών, μείωση τιμών, ρύθμιση χρεών και αποτελεσματικό κράτος  Αυτό σημαίνει ψήφος στο ΣΥΡΙΖΑ Προοδευτική Συμμαχία",elections,debt regulations,syriza,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,"[['syriza', 'org', '1.0'], ['progressive alliance', 'org', '0.95']]","[['syriza', 'organization', '1.0'], ['progressive alliance', 'group of people', '1.0.']]"
47," So our plan is to raise wages, lower prices, regulate debts and have an efficient state.  And it seeks to support the middle class by redressing the injustices against it.  It seeks to support the forces of production so that Greece can produce more wealth, but distributed to the whole of Greek society, without leaving those who produce the wealth on the sidelines.  We aim to change the production model.  Invest in human capital, in highly qualified young scientists.  Humane and modern working conditions and pay for all workers. We aim to boost healthy entrepreneurship and investment in strategic sectors of the economy. "," Το σχέδιό μας λοιπόν προβλέπει αύξηση μισθών,  μείωση τιμών, ρύθμιση χρεών και αποτελεσματικό κράτος  Και επιδιώκει να στηρίξει τη μεσαία τάξη, αποκαθιστώντας τις αδικίες σε βάρος της  Επιδιώκει να στηρίξουμε τις δυνάμεις της παραγωγής για να παράγει η Ελλάδα περισσότερο πλούτο, που θα κατανέμεται όμως στο σύνολο  της ελληνικής κοινωνίας, χωρίς να μένουν στο περιθώριο εκείνοι που  παράγουν τον πλούτο  Έχουμε στόχο ν’ αλλάξουμε το παραγωγικό μοντέλο  Να επενδύσουμε στο ανθρώπινο κεφάλαιο, στους υψηλής κατάρτισης νέους επιστήμονες  Σε ανθρώπινους και σύγχρονους όρους δουλειάς και αμοιβής για όλους τους εργαζόμενους Έχουμε στόχο να ενισχύσουμε την υγιή επιχειρηματικότητα και τις επενδύσεις σε στρατηγικούς τομείς της οικονομίας",economy,wages,economic policy,0.75,0.1,0.0,0.0,0.0,0.2,0.2,0.0,"[['greece', 'location', '1.0'], ['middle class', 'group', '1.0'], ['wealth', 'entity', '1.0'], ['production model', 'concept', '1.0'], ['human capital', 'entity', '1.0'], ['scientists', 'profession', '1.0'], ['working conditions', 'concept', '1.0'], ['pay', 'entity', '1.0'], ['workers', 'profession', '1.0'], ['entrepreneurship', 'concept', '1.0'], ['investment', 'concept', '1.0'], ['strategic sectors', 'concept', '1.0'], ['economy', 'concept', '1.0']]","[['greece', 'location', '1.0'], ['middle class', 'group of people', '1.0'], ['greek society', 'group of people', '1.0'], ['young scientists', 'group of people', '1.0'], ['workers', 'group of people', '1.0']]"
